คำ,POS,ความหมาย
สกรรถ 0,น.,เรียกคำที่เพิ่มเข้าข้างหลังคำเดิม เมื่อเพิ่มแล้ว มีความหมายคงเดิม หรือหมายถึงพวกหรือหมู่ ว่า คำสกรรถ เช่น อากร (ในคำเช่น นรากร ประชากร) อาการ (ในคำเช่น คมนาการ ทัศนาการ) ชาติ (ในคำเช่น มนุษยชาติ ติณชาติ) ประเทศ (ในคำเช่น อุรประเทศ หทัยประเทศ).
สกรรมกริยา 0,น.,กริยาที่มีกรรมหรือผู้ถูกกระทำมารับ เช่น ดื่มน้ำ เตะฟุตบอล.
สกล 0,ว.,สากล.
สกล- 0,ว.,สากล.
สกลมหาสังฆปริณายก 0,น.,ตำแหน่งของสมเด็จพระสังฆราชในฐานะที่ทรงเป็นประมุขแห่งคณะสงฆ์ทั้งปวง.
สกลโลก 0,น.,"ทั้งโลก, โลกทั้งสิ้น, ทั่วโลก."
สกวาที 0,น.,"ผู้กล่าวถ้อยคำฝ่ายตน คือ ฝ่ายเสนอหรือฝ่ายถาม, คู่กับ ปรวาที."
สกัด 0,ก.,"กั้น, ขวาง, เช่น สกัดหน้า"
สกัด 1,ก.,"ตัดหรือกะเทาะของแข็งเช่นเหล็ก หิน ให้เป็นร่อง รอย ทะลุ หรือให้ขาดจากกัน, เรียกเหล็กที่ใช้ตัดหรือกะเทาะของแข็งเช่นนั้น ว่า เหล็กสกัด"
สกัด 2,ก.,เค้นหรือแยกเอาออกมา เช่น สกัดนํ้ามัน สกัดน้ำหอมจากดอกกุหลาบ.
สกัดแคร่ 0,น.,โคลงทวารประดับ.
สกา 0,น.,เครื่องเล่นการพนันอย่างหนึ่งใช้ลูกบาศก์ทอดแล้วเดินตัวสกาตามแต้มลูกบาศก์.
สกาว 0,ว.,"ขาว, สะอาด, หมดจด."
สกิทาคามิผล 0,น.,"ธรรมที่พระสกทาคามีได้บรรลุ. (ป. สกทาคามิผล, สกิทาคามิผล; ส. สกฤทาคามินฺ + ผล). (ดู ผล)."
สกิทาคามิมรรค 0,น.,"ทางปฏิบัติที่ให้สำเร็จเป็นพระสกทาคามี. (ส. สกฤทาคามินฺ + มารฺค; ป. สกทาคามิมคฺค, สกิทาคามิมคฺค). (ดู มรรค)."
สกิทาคามี 0,น.,"“ผู้มาสู่กามภพอีกครั้งหนึ่ง” เป็นชื่อพระอริยบุคคลชั้นที่ ๒ ใน ๔ ชั้น คือ พระโสดาบัน พระสกทาคามี พระอนาคามี และพระอรหันต์, บางทีก็เรียกสั้น ๆ ว่า พระสกทาคา หรือ พระสกิทาคา."
สกิทาคามี 1,น.,สกทาคามี.
สกี 0,น.,แผ่นไม้แคบ ๆ ๒ แผ่น ปรกติยาวแผ่นละ ๑.๕-๒.๔ เมตร มีที่สำหรับสวมเท้าผู้เล่น ใช้ในการเล่นสกี
สกี 1,น.,กีฬาอย่างหนึ่ง ผู้เล่นยืนบนแผ่นสกี แล้วไถตัวให้ลื่นไถลลงไปตามเนินเขาที่มีหิมะปกคลุม โดยมีไม้คู่หนึ่งสำหรับยันหรือถ่อเวลาเล่น.
สกีน้ำ 0,น.,กีฬาอย่างหนึ่งคล้ายสกี แต่เล่นในนํ้า ใช้เรือยนต์ลาก.
สกุณ 0,น.,นก.
สกุณา 0,น.,นก.
สกุณี 0,น.,นก.
สกุน 0,น.,"รก, ราชาศัพท์ใช้ว่า พระสกุน."
สกุนต์ 0,น.,นก.
สกุล 0,น.,"ตระกูล, วงศ์, เชื้อสาย, เผ่าพันธุ์"
สกุล 1,น.,เชื้อชาติผู้ดี เช่น เป็นคนมีสกุล ผู้ดีมีสกุล.
สกุลรุนชาติ 0,น.,ตระกูลผู้ดี เช่น เขาเป็นคนมีสกุลรุนชาติ.
สเกต 0,น.,ที่สวมเท้าทำด้วยโลหะมีล้อเล็ก ๆ ใช้สวมเวลาเล่นสเกต
สเกต 1,น.,ชื่อการเล่นอย่างหนึ่งที่ผู้เล่นต้องสวมสเกตวิ่งไปมาบนพื้นเรียบ ๆ.
สเกตน้ำแข็ง 0,น.,รองเท้าหุ้มข้อซึ่งมีพื้นติดแผ่นโลหะคล้ายสันมีดสำหรับแล่นลื่นไปบนลานนํ้าแข็ง
สเกตน้ำแข็ง 1,น.,ชื่อการเล่นอย่างหนึ่งที่ผู้เล่นต้องสวมรองเท้าสเกตเช่นนั้นแล้วแล่นลื่นไปบนลานน้ำแข็ง.
สแกนเดียม 0,น.,ธาตุลำดับที่ ๒๑ สัญลักษณ์ Sc เป็นโลหะที่หายาก ลักษณะเป็นของแข็งสีขาว หลอมละลายที่ ๑๕๓๙ °ซ.
สขะ 0,น.,"เพื่อน, สหาย."
สขา 0,น.,"เพื่อน, สหาย."
สขิ 0,น.,"เพื่อน, สหาย."
สค. 0,น.,คำเรียกเอกสารที่ประชาชนแจ้งการครอบครองที่ดินที่ตนครอบครองและทำประโยชน์อยู่ก่อนวันที่ ๑ ธันวาคม ๒๔๙๗ อันเป็นวันใช้บังคับประมวลกฎหมายที่ดิน.
สง 0,ก.,หย่งให้กระจายตัวหรือยกขึ้นให้นํ้าหรือของเล็ก ๆ ร่วงลง เช่น สงข้าว สงฟาง สงถั่วงอก สงเส้นบะหมี่.
สง 1,ว.,"สุกจัด, แก่จัด, (ใช้แก่หมาก) ในคำว่า หมากสง."
ส่ง 0,ก.,ทำให้สิ่งใดสิ่งหนึ่งเคลื่อนพ้นจากที่หนึ่งไปยังอีกที่หนึ่ง เพื่อให้ถึงผู้รับหรือเป้าหมายด้วยอาการต่าง ๆ กัน เช่น ส่งข้าม ส่งผ่าน ส่งต่อ
ส่ง 1,ก.,หนุน ดัน หรือเสริมให้สูงขึ้น เช่น คนอยู่ข้างล่างช่วยส่งก้นคนข้างบนให้ปีนพ้นกำแพง ติดไม้ปั้นลมส่งหลังคาเรือน
ส่ง 2,ก.,แสดงอัธยาศัยในเมื่อมีผู้จะจากไป เช่น ไปส่ง เลี้ยงส่ง
ส่ง 3,ก.,อาการที่ส่งเครื่องหมาย ข้อความ ข่าวสาร หรือภาพ เป็นต้น ไปให้อีกฝ่ายหนึ่งโดยอาศัยกรรมวิธีต่าง ๆ เช่น ส่งสัญญาณ ส่งรหัส ส่งโทรเลข ส่งวิทยุ ส่งโทรภาพ.
ส่ง 4,น.,การบรรเลงหรือขับร้องเมื่อจบท่อนหรือจบเพลง แล้วมีการทอดเสียงส่งต่อให้มีการปฏิบัติต่อไปอีก เช่น ร้องส่ง คือ ร้องจบส่งให้ดนตรีรับ ส่งรำ คือ ดนตรีบรรเลงจบแล้วทอดเสียงให้ผู้รำรำ.
ส่ง ๆ 0,ว.,"ลวก ๆ, มักง่าย, เช่น พูดส่ง ๆ พอเอาตัวรอด, ส่งเดช ก็ว่า."
สงกร 0,น.,"การปะปน, การคาบเกี่ยว."
ส่งกระแสจิต 0,ก.,อาการที่ส่งความนึกคิดติดต่อกันระหว่างจิตของคนหนึ่งกับอีกคนหนึ่ง ซึ่งอยู่ห่างกันโดยไม่ต้องอาศัยประสาทสัมผัสทั้ง ๕ อย่างใดอย่างหนึ่ง.
สงกรานต์ 0,น.,เทศกาลเนื่องในการขึ้นปีใหม่อย่างเก่า ซึ่งกำหนดตามสุริยคติ ปรกติตกวันที่ ๑๓-๑๔-๑๕ เมษายน วันที่ ๑๓ คือวันมหาสงกรานต์ วันที่ ๑๔ คือวันเนา และวันที่ ๑๕ คือวันเถลิงศก.
สงกรานต์ 1,น.,สัตว์พวกหนอนทะเล มีหลายวงศ์ เช่น วงศ์ Phyllodocidae ชั้น Polychaeta ลำตัวยาวเป็นปล้อง แต่ละปล้องมีรยางค์ ๑ คู่อยู่ข้างลำตัว อาศัยอยู่ในทะเล ช่วงประมาณกลางเดือนเมษายนใกล้วันสงกรานต์จะพบอยู่ในบริเวณน้ำกร่อยหรือแม่น้ำลำคลองที่ติดต่อกับทะเลเพื่อผสมพันธุ์ จึงเรียกว่า ตัวสงกรานต์.
ส่งกลิ่น 0,ก.,กระจายออกไปจนได้กลิ่น เช่น อาหารส่งกลิ่นหอมน่ากิน.
ส่งกลีบ 0,ก.,อาการที่ใช้เข็มร้อยมาลัยให้กลีบดอกไม้หรือใบไม้ยื่นยาวออกมาจากเข็มเสมอกัน.
สงกา 0,น.,ความสงสัย.
สงโกจ 0,ก.,"หดเข้า, สั้นเข้า"
สงโกจ 1,ก.,"สยิ้ว, หน้านิ่วคิ้วขมวด."
ส่งข่าว 0,ก.,บอกข่าว เช่น จะเดินทางเมื่อไรก็ส่งข่าวด้วยนะ.
ส่งข้าวส่งน้ำ 0,ก.,เอาข้าวปลาอาหารเป็นต้นไปให้แก่ผู้ต้องหาหรือนักโทษ เช่น ถ้าติดตะรางใครจะส่งข้าวส่งน้ำให้ ญาติติดคุกเลยต้องส่งปิ่นโตให้เป็นประจำ.
สงค์ 0,น.,"ความข้องอยู่, ความเกี่ยวพัน, การติดอยู่."
สงคร 0,น.,"ความตกลง, สัญญา, ความผัดเพี้ยน."
สงคราม 0,น.,"การรบใหญ่ที่มีคนจำนวนมากต่อสู้ฆ่าฟันกัน, โดยปริยายหมายถึงอาการที่คล้ายคลึงเช่นนั้น เช่น สงครามชีวิต สงครามปาก."
สงครามกลางเมือง 0,น.,สงครามระหว่างชนที่อาศัยอยู่ในประเทศเดียวกัน.
สงครามนิวเคลียร์ 0,น.,สงครามที่ใช้อาวุธนิวเคลียร์.
สงครามเย็น 0,น.,การต่อสู้ระหว่างประเทศต่อประเทศโดยไม่ใช้อาวุธ แต่ใช้อำนาจอื่นแทน เช่น อำนาจทางการเมือง อำนาจทางเศรษฐกิจ.
สงครามโลก 0,น.,สงครามใหญ่ที่มีประเทศมหาอำนาจเป็นคู่สงคราม.
ส่งความสุข 0,ก.,ตั้งจิตอธิษฐานให้ผู้รับบัตรอวยพรมีความสุขความเจริญในวันสำคัญ เช่น วันปีใหม่ วันเกิด.
สงเคราะห์ 0,น.,"การช่วยเหลือ, การอุดหนุน, เช่น ฌาปนกิจสงเคราะห์"
สงเคราะห์ 1,น.,การรวบรวม เช่น หนังสือนามสงเคราะห์.
สงเคราะห์ 2,ก.,อุดหนุน เช่น สงเคราะห์เด็กกำพร้า.
สงฆ์ 0,น.,"ภิกษุ เช่น ของสงฆ์ พิธีสงฆ์, บางทีก็ใช้ควบกับคำ พระ หรือ ภิกษุ เป็น พระสงฆ์ หรือ ภิกษุสงฆ์ เช่น นิมนต์พระสงฆ์มาเจริญพระพุทธมนต์ มีภิกษุสงฆ์มารับบิณฑบาตมาก, ลักษณนามว่า รูป หรือ องค์ เช่น ภิกษุสงฆ์ ๒ รูป พระสงฆ์ ๔ องค์"
สงฆ์ 1,น.,"ภิกษุตั้งแต่ ๔ รูปขึ้นไปร่วมกันทำสังฆกรรม แต่จำนวนภิกษุที่เข้าร่วมสังฆกรรมแต่ละอย่างไม่เท่ากัน คือในสังฆกรรมทั่ว ๆ ไป เช่น ในการสวดพิธีธรรม สวดอภิธัมมัตถสังคหะ ประกอบด้วยภิกษุ ๔ รูป เรียกว่า สงฆ์จตุรวรรค ในการรับกฐิน สวดพระปาติโมกข์ ปวารณากรรม และอุปสมบทในถิ่นที่ขาดแคลนภิกษุ ต้องประกอบด้วยภิกษุ ๕ รูป เรียกว่า สงฆ์ปัญจวรรค ในการอุปสมบทในถิ่นที่มีภิกษุมาก ต้องประกอบด้วยภิกษุ ๑๐ รูป เรียกว่า สงฆ์ทสวรรค และในการสวดอัพภานระงับอาบัติสังฆาทิเสส ต้องประกอบด้วยภิกษุ ๒๐ รูป เรียกว่า สงฆ์วีสติวรรค, ภิกษุที่เข้าร่วมสังฆกรรมดังกล่าว ถ้ามากกว่าจำนวนที่กำหนดจึงจะใช้ได้ ถ้าขาดจำนวนใช้ไม่ได้."
ส่งใจ 0,ก.,ส่งน้ำใจที่มีความปรารถนาดีเพื่อให้เป็นกำลังใจแก่ผู้รับ เช่น ส่งใจไปช่วยทหารในแนวหน้า.
ส่งดอก 0,ก.,อาการที่ใช้เข็มร้อยก้านดอกไม้เช่นดอกพุด ดอกมะลิ ให้แต่ละดอกยื่นยาวจากเข็มได้ระยะเสมอกัน
ส่งดอก 1,ก.,"นำดอกเบี้ยไปส่งให้, ชำระดอกเบี้ย."
ส่งเดช 0,ว.,"ลวก ๆ, มักง่าย, เช่น ทำส่งเดชพอให้พ้นตัว, ส่ง ๆ ก็ว่า."
ส่งตัว 0,ก.,นำตัวเจ้าสาวไปส่งให้แก่เจ้าบ่าวตามฤกษ์ เช่น ได้ฤกษ์ส่งตัว.
ส่งท้าย 0,ก.,พายกระตุ้นท้ายเรือเพื่อให้แล่นเร็ว เช่น เมื่อใกล้จะถึงเส้นชัยนายท้ายก็เร่งพายส่งท้าย
ส่งท้าย 1,ก.,พูดหรือทำท้ายสุดเพื่ออำลา เช่น เขียนบทส่งท้ายต้องไว้ฝีมือหน่อย ส่งท้ายการเลี้ยงด้วยการให้พร.
ส่งทุกข์ 0,ก.,ถ่ายอุจจาระ.
สงบ 0,ก.,"ระงับ เช่น สงบจิตสงบใจ สงบสติอารมณ์ สงบศึก, หยุดนิ่ง เช่น คลื่นลมสงบ พายุสงบ, กลับเป็นปรกติ เช่น เหตุการณ์สงบแล้ว, ปราศจากสิ่งรบกวน เช่น จิตใจสงบ, ไม่กำเริบ เช่น อาการไข้สงบลง ภูเขาไฟสงบ, ไม่วุ่นวาย เช่น บ้านเมืองสงบปราศจากโจรผู้ร้าย."
สงบเงียบ 0,ก.,ปราศจากเสียงรบกวน เช่น เด็ก ๆ ไม่อยู่บ้าน ทำให้บ้านสงบเงียบ.
สงบปากสงบคำ 0,ก.,"นิ่ง, ไม่พูด, เช่น เขาเป็นคนสงบปากสงบคำ, ไม่โต้เถียง เช่น สงบปากสงบคำเสียบ้าง อย่าไปต่อล้อต่อเถียงเขาเลย."
สงบราบคาบ 0,ก.,เรียบร้อยปราศจากเสี้ยนหนามหรือความกระด้างกระเดื่อง เช่น บ้านเมืองสงบราบคาบ.
สงบเสงี่ยม 0,ก.,ระงับกิริยาวาจาด้วยความสุภาพเรียบร้อย เช่น เวลาอยู่ต่อหน้าผู้ใหญ่ต้องสงบเสงี่ยมเจียมตัว.
ส่งปิ่นโต 0,ก.,เอาข้าวปลาอาหารเป็นต้นไปให้แก่ผู้ต้องหาหรือนักโทษ เช่น ถ้าติดตะรางใครจะส่งข้าวส่งน้ำให้ ญาติติดคุกเลยต้องส่งปิ่นโตให้เป็นประจำ.
ส่งพระเคราะห์ 0,ก.,ทำพิธีส่งเทวดาประจำดาวพระเคราะห์ดวงที่กำลังจะสิ้นสุดการเสวยอายุเพื่อความสวัสดิมงคลตามความเชื่อทางโหราศาสตร์.
ส่งภาษา 0,ก.,เจรจาปราศรัยกับผู้ที่พูดอีกภาษาหนึ่ง โดยกล่าวคำเป็นภาษานั้น เช่น ให้ล่ามไปส่งภาษาถามเขาดูว่าต้องการอะไร
ส่งภาษา 1,ก.,พูดเป็นภาษาอื่นหรือสำเนียงอื่นที่ตนฟังไม่เข้าใจ เช่น เขาส่งภาษาจีนกัน เขาส่งภาษาถิ่นมาเลยฟังไม่รู้เรื่อง.
ส่งลำ 0,ก.,ร้องเพลงส่งให้ปี่พาทย์รับบรรเลงตามทำนองที่ร้อง (ใช้แก่การขับเสภาและสักวา)
ส่งลำ 1,ก.,กระทำครั้งสุดท้าย เช่น เตะส่งลำ.
สงวน 0,ก.,"ถนอมรักษาไว้ เช่น เสียสินสงวนศักดิ์ไว้ วงศ์หงส์ (โลกนิติ) สงวนมรดกของชาติ, หวงแหนไว้ เช่น สงวนเนื้อสงวนตัว สงวนลิขสิทธิ์ สงวนสิทธิ์."
สงวน 1,ว.,ที่รักษาหวงแหนไว้ เช่น ป่าสงวน.
สงวนท่าที 0,ก.,"ไม่แสดงท่าทีให้ปรากฏชัดแจ้ง เพื่อไม่ให้ผู้อื่นรู้ความคิดของตน เช่น เขาสงวนท่าทีไม่ยอมแสดงความคิดเห็นในที่ประชุม, ระมัดระวังกิริยาวาจาไม่ให้ใครดูถูก เช่น ก่อนจะทักทายใคร ควรสงวนทีท่าไว้บ้าง."
สงวนทีท่า 0,ก.,"ไม่แสดงท่าทีให้ปรากฏชัดแจ้ง เพื่อไม่ให้ผู้อื่นรู้ความคิดของตน เช่น เขาสงวนท่าทีไม่ยอมแสดงความคิดเห็นในที่ประชุม, ระมัดระวังกิริยาวาจาไม่ให้ใครดูถูก เช่น ก่อนจะทักทายใคร ควรสงวนทีท่าไว้บ้าง."
สงวนปากสงวนคำ 0,ก.,"พูดด้วยความระมัดระวัง, ระมัดระวังคำพูด, เช่น จะพูดจาอะไร รู้จักสงวนปากสงวนคำไว้บ้าง ผู้อื่นจะรู้ความคิด."
ส่งวิญญาณ 0,ก.,ทำพิธีเพื่อให้วิญญาณผู้ตายไปเกิดในสุคติตามคติความเชื่อถือของพระพุทธศาสนาลัทธิมหายาน.
สงเษป 0,น.,สังเขป เช่น สวมแสดงบันทึกสาร สงเษป ไส้พ่อ (ยวนพ่าย).
ส่งสการ 0,น.,"พิธีกรรมเกี่ยวกับการปลงศพ เช่น รุดเร่งส่งสการ (ม. คำหลวง ชูชก), สังสการ ก็ว่า."
ส่งส่วย 0,ก.,ส่งเงินเป็นต้นให้เป็นประจำตามที่ตกลงกัน (มักใช้ในทางไม่สุจริต) เช่น ผู้ลักลอบเล่นการพนันต้องส่งส่วยให้พวกนักเลงเจ้าถิ่น.
ส่งสัมผัส 0,ก.,เรียกคำสุดท้ายของวรรคหน้าแห่งคำประพันธ์ที่คล้องจองกับคำใดคำหนึ่งในวรรคถัดไป ว่า คำส่งสัมผัส.
สงสัย 0,ก.,"ไม่แน่ใจในข้อเท็จจริง เช่น สงสัยว่าทำดีจะได้ดีจริงหรือ, ลังเล เช่น เมื่อเดินไปถึงทาง ๒ แพร่ง สงสัยว่าจะไปทางไหนจึงจะถูก"
สงสัย 1,ก.,"ทราบไม่ได้แน่ชัด, เคลือบแคลง, เช่น สงสัยว่าคำตอบข้อไหนถูก สงสัยว่าเขาจะเป็นขโมย"
สงสัย 2,ก.,เอาแน่ไม่ได้ เช่น สงสัยว่าเขาจะมาหรือไม่มา.
ส่งสายตา 0,ก.,มองโดยมีเจตนาให้อีกฝ่ายหนึ่งรู้ว่าตนมีความรู้สึกพอใจ ไม่พอใจ อ้อนวอน หรือเพื่อเป็นการปรามเป็นต้น เช่น ส่งสายตาปรามไม่ให้เพื่อนพูด.
สงสาร- 0,น.,"การเวียนว่ายตายเกิด, การเวียนตายเวียนเกิด"
สงสาร- 1,น.,โลก.
สงสาร 0,น.,"การเวียนว่ายตายเกิด, การเวียนตายเวียนเกิด"
สงสาร 1,น.,โลก.
สงสาร 2,ก.,"รู้สึกเห็นใจในความเดือดร้อนหรือความทุกข์ของผู้อื่น, รู้สึกห่วงใยด้วยความเมตตากรุณา, เช่น เห็นเด็ก ๆ อดอยากก็รู้สึกสงสาร เห็นเขาประสบอัคคีภัยแล้วสงสาร."
สงสารทุกข์ 0,น.,ทุกข์ที่ต้องเวียนว่ายตายเกิด.
สงสารวัฏ 0,น.,"การเวียนว่ายตายเกิด, สังสารวัฏ หรือ วัฏสงสาร ก็ว่า."
ส่งเสริม 0,ก.,"เกื้อหนุน, ช่วยเหลือสนับสนุนให้ดีขึ้น, เช่น ส่งเสริมการลงทุน ส่งเสริมการศึกษา."
ส่งเสีย 0,ก.,"ให้การอุดหนุน, เกื้อกูล, เช่น ส่งเสียลูกเรียนหนังสือ."
ส่งเสียง 0,ก.,"ร้องเสียงดัง, แผดเสียง, เช่น ดีใจอะไรส่งเสียงมาแต่ไกล ส่งเสียงอื้ออึง."
สงัด 0,ก.,เงียบสงบ เช่น คลื่นสงัด ลมสงัด.
สงัด 1,ว.,"เงียบเชียบ, สงบเงียบเพราะปราศจากเสียงรบกวน, เช่น ดึกสงัด ยามสงัด."
สงัดคลื่น 0,ก.,ไม่มีเสียงคลื่น.
สงัดคลื่นสงัดลม 0,ก.,ไม่มีคลื่นไม่มีลม เช่น ทะเลสงัดคลื่นสงัดลม.
สงัดผู้สงัดคน 0,ก.,เงียบเชียบเพราะไม่มีผู้คนผ่านไปมา.
สงัดลม 0,ก.,ไม่มีลมพัด.
สง่า 0,ว.,"มีลักษณะผึ่งผายเป็นที่น่ายำเกรงหรือน่านิยมยกย่อง เช่น ผู้นำจะต้องมีบุคลิกลักษณะสง่า, เป็นที่น่าเกรงขาม เช่น เสือโคร่งมีท่าทางสง่า."
สง่างาม 0,ว.,มีท่าทางภูมิฐานแลดูงาม.
สง่าผ่าเผย 0,ว.,มีท่าทางองอาจผึ่งผาย.
สง่าราศี 0,ว.,มีท่าทางภูมิฐานผิวพรรณมีน้ำมีนวล.
สฐะ 0,ว.,"โกง, ล่อลวง"
สฐะ 1,ว.,โอ้อวด.
สณฑ์ 0,น.,"ชัฏ, ดง, ที่รก, ที่ทึบ."
สด 0,ว.,"ใหม่ ใช้แก่ลักษณะของสิ่งต่าง ๆ ที่ได้มาหรือผลิตขึ้นใหม่ ๆ ยังไม่ทันเสื่อมหรือเสียคุณภาพของสิ่งนั้น คือ ไม่เหี่ยวแห้ง ซีดจาง และอาจบริโภคหรือใช้ได้ดีในสภาพของขณะนั้น เช่น ไข่สด กุ้งสด ปลาสด, มีอยู่หรือได้มาใหม่ ๆ เช่น ข่าวสด, ดิบ คือ ยังไม่สุกด้วยไฟ ไม่แห้งหรือหมักดองเป็นต้น เช่น น้ำพริกผักสด ผลไม้สด น้ำตาลสด เบียร์สด ขนมจีนแป้งสด."
สด ๆ 0,ว.,"หยก ๆ, ใหม่ ๆ, เร็ว ๆ นี้, ไว ๆ นี้, เช่น เขาเพิ่งจบการศึกษามาจากต่างประเทศสด ๆ ร้อน ๆ สินค้าเพิ่งผลิตออกจากโรงงานสด ๆ ร้อน ๆ"
สด ๆ 1,ว.,"ซึ่ง ๆ หน้า เช่น เจ้าข้าเอ่ยบุคคลผู้ใดเลย ในโลกนี้ที่น่าจะเจรจาตลบเลี้ยวลดสด ๆ ร้อน ๆ เหมือนเจ้าพระยาเวสสันดรชีไพรเป็นว่าหามิได้นี้แล้วแล (เวสสันดร), โกหกสด ๆ ร้อน ๆ."
สด ๆ ร้อน ๆ 0,ว.,"หยก ๆ, ใหม่ ๆ, เร็ว ๆ นี้, ไว ๆ นี้, เช่น เขาเพิ่งจบการศึกษามาจากต่างประเทศสด ๆ ร้อน ๆ สินค้าเพิ่งผลิตออกจากโรงงานสด ๆ ร้อน ๆ"
สด ๆ ร้อน ๆ 1,ว.,"ซึ่ง ๆ หน้า เช่น เจ้าข้าเอ่ยบุคคลผู้ใดเลย ในโลกนี้ที่น่าจะเจรจาตลบเลี้ยวลดสด ๆ ร้อน ๆ เหมือนเจ้าพระยาเวสสันดรชีไพรเป็นว่าหามิได้นี้แล้วแล (เวสสันดร), โกหกสด ๆ ร้อน ๆ."
สดก 0,น.,"หมวด ๑๐๐, จำนวนร้อย."
สดคาว 0,ว.,"ดิบ ๆ และยังมีคาวอย่างปลาสดหรือเนื้อสด เช่น เขาชอบกินอาหารสดคาว, อาหารที่แสลงแก่โรค เช่น เป็นโรคริดสีดวงห้ามกินของสดคาว."
สดชื่น 0,ว.,ใหม่และบริสุทธิ์ทำให้เบิกบานใจและกระปรี้กระเปร่าขึ้น เช่น จิตใจสดชื่น อากาศสดชื่น ดอกไม้บานสดชื่น ผิวพรรณสดชื่น หน้าตาสดชื่น.
สดน 0,น.,เต้านม.
สดมภ์ 0,น.,"เสา, หลัก"
สดมภ์ 1,น.,ช่องในแนวตั้งสำหรับกรอกรายการต่าง ๆ เช่น ตัวเลข สัญลักษณ์ สูตร.
สดใส 0,ว.,"ผ่องใส, ไม่ขุ่นมัว, เช่น หน้าตาสดใส สีสันสดใส."
สดัน 0,น.,เต้านม.
สดับ 0,ก.,"ตั้งใจฟัง เช่น สดับพระธรรมเทศนา, มักใช้เข้าคู่กับคำ ตรับฟัง เป็น สดับตรับฟัง"
สดับ 1,ก.,ได้ยิน เช่น ถึงแม้ว่าจะสนิทนิทรา ก็ผวาเมื่อสดับศัพท์เสียงพี่ (วิวาหพระสมุท).
สดับตรับฟัง 0,ก.,ฟังด้วยความเอาใจใส่ เช่น สดับตรับฟังพระธรรมเทศนา.
สดับปกรณ์ 0,ก.,บังสุกุล (ใช้แก่ศพเจ้านาย).
สดับปกรณ์ 1,น.,พิธีสวดมาติกาบังสุกุลเนื่องด้วยศพ ปัจจุบันใช้เฉพาะเจ้านาย.
สดำ 0,ว.,ขวา.
สดี 0,น.,นางที่มีความซื่อสัตย์ต่อสามี.
สดุดี 0,น.,"คำยกย่อง, คำสรรเสริญ, (โดยปรกติใช้ในลักษณะเป็นพิธีการ), เช่น กล่าวสดุดีวีรกรรมของทหาร."
สดูป 0,น.,"สถูป, สิ่งก่อสร้างที่มีรูปโอคว่ำซึ่งก่อไว้สำหรับบรรจุของควรบูชามีพระบรมสารีริกธาตุของพระพุทธเจ้าและพระธาตุของพระอรหันต์เป็นต้น, สตูป ก็ว่า."
สต- 0,น.,ร้อย (๑๐๐).
สตกะ 0,น.,"หมวด ๑๐๐, จำนวนร้อย."
สตน 0,น.,เต้านม.
