คำ,POS,ความหมาย
จงอาง 0,น.,"ชื่องูพิษชนิด Ophiophagus hannah (Cantor) ในวงศ์ Elapidae เป็นงูพิษรุนแรงที่มีขนาดใหญ่ที่สุดในโลก โตเต็มวัยยาวประมาณ ๔.๕ เมตร หัวโต เกล็ดบนหัวใหญ่ สามารถยกหัวและลำตัวท่อนบนตั้งขึ้นได้สูงและแผ่บริเวณคอออกได้ เรียกว่า แผ่แม่เบี้ย แต่ไม่แผ่เป็นแผ่นกว้างเท่างูเห่า ขณะแผ่แม่เบี้ยจะเห็นลายขีดบั้งที่ด้านหลังคอ ตัวสีเขียวอมเทาหรือสีคลํ้า พบทั้งในป่าโปร่งและป่าทึบ, บองหลา ก็เรียก."
จแจ้น 0,ว.,"แตกจากหมู่, กระจัดกระจาย, ในคำว่า หนีญญ่ายพายจแจ้น (จารึกสยาม)."
จญ 0,ก.,"ประจญ, สู้รบ, เช่น คือนาคจญครุทธสรงง วิ่งเว้น (ยวนพ่าย)."
จด 0,ก.,"จ่อให้ถึงกัน, ถึง, จนถึง"
จด 1,ก.,แตะ.
จด 2,ก.,"กำหนด, หมายไว้, เขียนไว้."
จด ๆ จ้อง ๆ 0,ก.,ตั้งท่าจะทำแล้วไม่ลงมือทำเพราะไม่แน่ใจ.
จดจ่อ 0,ก.,มีใจฝักใฝ่ผูกพันอยู่.
จดจ้อง 0,ก.,ตั้งท่าจะทำแล้วไม่ลงมือทำเพราะไม่แน่ใจ.
จดจำ 0,ก.,"กำหนดไว้ในใจ, จำไว้ในใจ."
จดทะเบียน 0,ก.,ลงบันทึกข้อความไว้กับทางราชการเพื่อให้การใดเกิดผล บังคับกันได้ ได้รับการคุ้มครอง หรือเป็นหลักฐานตามที่กฎหมายกำหนด เช่น จดทะเบียนรถยนต์ จดทะเบียนสมรส จดทะเบียนหุ้นส่วนและบริษัท จดทะเบียนเครื่องจักร.
จดไม่ลง 0,ก.,ไม่กล้าซื้อเพราะราคาแพงมาก.
จดหมัด 0,ก.,ตั้งท่ามวย.
จดหมาย 0,น.,หนังสือที่มีไปมาถึงกัน.
จดหมายข่าว 0,น.,แผ่นปลิวหรือจุลสารที่ลงข่าวสาร มักใช้เพื่อการประชาสัมพันธ์หน่วยงาน องค์กร สมาคม หรือชมรม.
จดหมายเวียน 0,น.,หนังสือเวียน
จดหมายเวียน 1,น.,หนังสือที่มีข้อความเหมือนกัน ส่งไปถึงคนจำนวนมาก.
จดหมายเหตุ 0,น.,"หนังสือบอกข่าวคราวที่เป็นไป, รายงานหรือบันทึกเหตุการณ์ต่าง ๆ ที่เกิดขึ้น, เอกสารที่ส่วนราชการ รัฐวิสาหกิจ หรือเอกชน ผลิตขึ้นเพื่อใช้เป็นหลักฐานและเครื่องมือในการปฏิบัติงาน."
จดุร- 0,*ว.,แผลงมาจาก จตุร หมายความว่า สี่.
จดุรงค์ 0,ว.,องค์ ๔.
จดูร- 0,ว.,สี่ เช่น จดูรพรรค ว่า รวม ๔ อย่าง (ม. คำหลวง นครกัณฑ์).
จตุ- 0,ว.,"สี่, ใช้ประกอบหน้าคำที่มาจากภาษาบาลี."
จตุกาลธาตุ 0,น.,พิกัดตัวยาประเภทหนึ่งในตำรายาไทย จำกัดจำนวนตัวยาแก้ธาตุตามเวลาไว้ ๔ อย่าง คือ เหง้าว่านน้ำ รากเจตมูลเพลิง รากแคแตร รากพนมสวรรค์.
จตุตถ- 0,ว.,ที่ ๔ เช่น จตุตถจุลจอมเกล้า จตุตถสุรทิน จตุตถีดิถี.
จตุตถี 0,ว.,ที่ ๔ เช่น จตุตถจุลจอมเกล้า จตุตถสุรทิน จตุตถีดิถี.
จตุทิพยคันธา 0,น.,พิกัดตัวยาประเภทหนึ่งในตำรายาไทย จำกัดจำนวนตัวยาอันมีกลิ่นหอมดังยาทิพย์ไว้ ๔ อย่าง คือ ดอกพิกุล รากชะเอมเทศ รากมะกล่ำเครือ รากขิงแครง.
จตุบท 0,น.,สัตว์สี่เท้า.
จตุบริษัท 0,น.,"บริษัท ๔ เหล่า, ถ้าเป็นพุทธบริษัท คือ ภิกษุ ภิกษุณี อุบาสก อุบาสิกา, ถ้าเป็นราชบริษัทหรือประชุมชนทั่วไป ได้แก่ กษัตริย์ พราหมณ์ คฤหบดี สมณะ."
จตุปัจจัย 0,น.,เครื่องอาศัยเลี้ยงชีวิตของบรรพชิตในพระพุทธศาสนา ๔ อย่าง คือ จีวร (ผ้านุ่งห่ม) บิณฑบาต (อาหาร) เสนาสนะ (ที่อยู่) คิลานเภสัช (ยา).
จตุปาริสุทธิศีล 0,น.,ศีลคือความบริสุทธิ์ หรือ ศีลคือเครื่องให้บริสุทธิ์ ๔ ประการ คือ ๑. สำรวมในพระปาติโมกข์ (ปาติโมกฺขสํวร) ๒. สำรวมตา หู จมูก ลิ้น กาย ใจ (อินฺทฺริยสํวร) ๓. เลี้ยงชีพโดยทางชอบ (อาชีวปาริสุทฺธิ) ๔. บริโภคปัจจัยด้วยการพิจารณา (ปจฺจยสนฺนิสฺสิต).
จตุผลาธิกะ 0,น.,พิกัดตัวยาประเภทหนึ่งในตำรายาไทย จำกัดจำนวนผลไม้อันให้คุณไว้ ๔ อย่าง คือ ลูกสมอไทย ลูกสมอพิเภก ลูกมะขามป้อม ลูกสมอเทศ.
จตุร- 0,ว.,"สี่, ใช้ประกอบหน้าคำที่มาจากภาษาบาลีหรือสันสกฤต."
จตุรคูณ 0,ว.,๔ เท่า.
จตุรงค์ 0,ว.,"องค์ ๔, ๔ เหล่า."
จตุรงค์ 1,น.,หมากรุก เช่น ต่งงกรดานจตุรงคมยง ม่ายม้า (กำสรวล).
จตุรงคนายก 0,น.,ชื่อกลอนกลบทโบราณ มีบังคับพิเศษคือ กลอนแต่ละวรรคแบ่งออกเป็น ๔ จังหวะ จังหวะละ ๒ คำ คำเริ่มต้นของทุกจังหวะใช้คำเดียวกันซ้ำตลอด คำที่ ๒ กับคำที่ ๔ ใช้เสียงพยัญชนะเดียวกัน และคำที่ ๖ กับคำที่ ๘ ใช้เสียงพยัญชนะเดียวกัน ตัวอย่างว่า จักกรีดจักกรายจักย้ายจักย่อง ไม่เมินไม่มองไม่หมองไม่หมาง งามเนื้องามนิ่มงามยิ้มงามย่าง ดูคิ้วดูคางดูปรางดูปรุง (ชุมนุมตำรากลอน).
จตุรงคประดับ 0,น.,ชื่อกลอนกลบทโบราณ มีบังคับพิเศษคือ กลอน ๔ วรรค ในแต่ละบทขึ้นต้นวรรคด้วยคำ ๒ คำซ้ำกัน ตัวอย่างว่า พระหน่อไทยได้สดับแสดงกิจ พระหน่อคิดจิตวาบระหวาบหวาม พระหน่อตรึกนึกคะเนคะนึงความ พระหน่อนามแจ้งกระจัดกระจ่างใจ (ชุมนุมตำรากลอน).
จตุรงคพล 0,น.,กองทัพมีกำลัง ๔ เหล่า คือ เหล่าช้าง เหล่ารถ เหล่าม้า เหล่าราบ
จตุรงคพล 1,น.,หมากรุก.
จตุรงคยมก 0,น.,ชื่อกลอนกลบทโบราณ มีบังคับพิเศษคือ ทุก ๆ ๒ บทให้ใช้ภาษาบาลีแต่งวรรคแรกทั้งวรรค และวรรคที่ ๒ เฉพาะจังหวะแรก ตัวอย่างว่า ภุมมาจายันตุเทวา ภุมมะจาเจ้าที่บดีสูร อารักษ์เรืองฤทธิ์เดชเกษสกูล อันเรืองรูญรังษีระวีวร (ชุมนุมตำรากลอน).
จตุรงคโยธา 0,น.,กองทัพมีกำลัง ๔ เหล่า คือ เหล่าช้าง เหล่ารถ เหล่าม้า เหล่าราบ.
จตุรงคเสนา 0,น.,"กองทัพมีกำลัง ๔ เหล่า คือ เหล่าช้าง เหล่ารถ เหล่าม้า เหล่าราบ, จตุรงคินีเสนา ก็ว่า."
จตุรงคินีเสนา 0,น.,"กองทัพมีกำลัง ๔ เหล่า คือ เหล่าช้าง เหล่ารถ เหล่าม้า เหล่าราบ, จตุรงคเสนา ก็ว่า."
จตุรถ- 0,ว.,ที่ ๔ เช่น จตุรถาภรณ์.
จตุรพักตร์ 0,ว.,“ผู้มี ๔ หน้า” คือ พระพรหม.
จตุรพิธ 0,ว.,มี ๔ อย่าง.
จตุรพิธพร 0,น.,"พร ๔ ประการ คือ อายุ วรรณะ สุขะ พละ, ใช้ในการให้พร ขอให้มีอายุยืน มีผิวพรรณผ่องใส มีความสุขกายสุขใจ และมีกำลังแข็งแรง."
จตุรเพท 0,น.,"ชื่อคัมภีร์พระเวท ๔ คัมภีร์ของศาสนาพราหมณ์ในยุคพระเวท คือ ฤคเวท ยชุรเวท สามเวท และอถรรพเวทหรืออาถรรพเวท. (ดู เวท, เวท-)."
จตุรภุช 0,ว.,“ผู้มี ๔ แขน” คือ พระนารายณ์.
จตุรภูมิ 0,น.,ภูมิ ๔ คือ ๑. กามาวจรภูมิ ภูมิของผู้ท่องเที่ยวในกามภพ ๒. รูปาวจรภูมิ ภูมิของผู้ท่องเที่ยวในรูปภพ ๓. อรูปาวจรภูมิ ภูมิของผู้ท่องเที่ยวในอรูปภพ ๔. โลกุตรภูมิ ภูมิอันพ้นจากโลก.
จตุรมุข 0,น.,“ผู้มี ๔ หน้า” คือ พระพรหม.
จตุรยุค 0,น.,ยุคทั้ง ๔ คือ กฤดายุค ไตรดายุค ทวาบรยุค กลียุค.
จตุรเวท 0,น.,"ชื่อคัมภีร์พระเวท ๔ คัมภีร์ของศาสนาพราหมณ์ในยุคพระเวท คือ ฤคเวท ยชุรเวท สามเวท และอถรรพเวทหรืออาถรรพเวท. (ดู เวท, เวท-)."
จตุราริยสัจ 0,น.,อริยสัจ ๔ ประการ คือ ทุกข์ สมุทัย นิโรธ มรรค.
จตุลังคบาท 0,น.,"พลประจำ ๔ เท้าช้าง, สำหรับช้างทรงของพระมหากษัตริย์หรือพระมหาอุปราชในเวลาสงคราม มีเจ้ากรมพระตำรวจหลวงหรือข้าราชการ เช่น พระมหามนตรี พระมหาเทพ หลวงอินทรเทพ หลวงพิเรนทรเทพ ประจำ ๔ เท้าช้าง เช่น จตุลังคบาทสี่ตน ล้วนขุนพลสามรรถ (ตะเลงพ่าย), จัตุลังคบาท หรือ แวงจตุลังคบาท ก็ว่า."
จตุโลกบาล 0,น.,"ท้าวจาตุมหาราช, หัวหน้าเทวดาในสวรรค์ชั้นจาตุมหาราช มีหน้าที่รักษาโลกในทิศทั้ง ๔ เรียกว่า ท้าวจตุโลกบาล คือ ๑. ท้าวธตรฐ จอมภูตหรือจอมคนธรรพ์ รักษาโลกด้านทิศบูรพาหรือทิศตะวันออก ๒. ท้าววิรุฬหก จอมเทวดาหรือจอมกุมภัณฑ์ รักษาโลกด้านทิศทักษิณหรือทิศใต้ ๓. ท้าววิรูปักษ์ จอมนาค รักษาโลกด้านทิศประจิมหรือทิศตะวันตก ๔. ท้าวกุเวร จอมยักษ์ รักษาโลกด้านทิศอุดรหรือทิศเหนือ, จัตุโลกบาล ก็ว่า."
จตุวาตผล 0,น.,พิกัดตัวยาประเภทหนึ่งในตำรายาไทย จำกัดจำนวนตัวยาแก้ลมไว้ ๔ อย่าง ได้แก่ เหง้าขิงแห้ง กระลำพัก อบเชยเทศ โกศหัวบัว.
จตุสดมภ์ 0,น.,การจัดระเบียบราชการฝ่ายพลเรือนส่วนกลาง ประกอบด้วยกรมใหญ่ ๔ กรม คือ กรมเมือง กรมวัง กรมคลัง กรมนามีจตุสดมภ์เสนาบดีเป็นผู้บังคับบัญชาแต่ละกรม.
จทึง 0,น.,"แม่นํ้า, ใช้ว่า ฉทึง ชทึง ชรทึง สทิง สทึง หรือ สรทึง ก็มี."
จ้น 0,ว.,ถี่ ๆ เช่น กินออกจ้นมิได้หยุดช่างสุดแสน (นิ. ลอนดอน).
จน 0,ว.,"อัตคัดขัดสน, ฝืดเคือง, มีเงินไม่พอยังชีพ."
จน 1,ก.,แพ้ เช่น หมากรุกจน
จน 2,ก.,"หมดทาง เช่น จนใจ คือ ไม่มีทางที่จะทำได้อย่างคิด, จนตรอก คือ ไม่มีทางไป, จนแต้ม คือ ไม่มีทางเดินหรือไม่มีทางสู้, จนมุม คือ ไม่มีทางหนี."
จน 3,สัน.,"ตราบเท่า เช่น จนตาย, จนกระทั่ง หรือ จนถึง ก็ว่า."
จนกระทั่ง 0,สัน.,"ตราบเท่า, ที่สุดถึง."
จนกว่า 0,สัน.,กระทั่งถึงเวลานั้น ๆ เช่น จนกว่าจะตาย.
จนชั้น 0,สัน.,ที่สุดแต่.
จนด้วยเกล้า 0,ก.,หมดปัญญาคิด.
จนได้ 0,ว.,ในที่สุดก็เป็นเช่นนั้น เช่น ห้ามแล้วยังไปทำอีกจนได้.
จนถึง 0,สัน.,"ตราบเท่า, ที่สุดถึง."
จนแล้วจนรอด 0,ว.,เป็นอยู่อย่างนั้นจนถึงบัดนี้.
จบ 0,น.,"การสิ้นสุดคราวหนึ่ง ๆ, ลักษณนามเรียกการสิ้นสุดเช่นนั้น เช่น สวดจบหนึ่ง ตั้งนโม ๓ จบ."
จบ 1,ก.,สิ้นสุดคราวหนึ่ง ๆ เช่น จบชั้นไหน.
จบ 2,ก.,ยกของขึ้นหรือพนมมือเหนือหน้าผากเพื่อตั้งใจอุทิศให้เวลาทำบุญทำทาน
จบ 3,ก.,กิริยาที่ช้างชูงวงขึ้นเหนือหัวทำความเคารพ ในคำว่า ช้างจบ.
จบ 4,ก.,"ต่อกัน, พบกัน, เช่น จับปลายเชือก ๒ เส้นมาจบกัน."
จบเห่ 0,ก.,หมดเสียง
จบเห่ 1,ก.,"สิ้นท่า, หมดท่า"
จบเห่ 2,ก.,ยุติ.
จม 0,ก.,"หายลงไปหรืออยู่ใต้ผิวพื้น เช่น จมนํ้า จมดิน, โดยปริยายหมายความว่า เข้าลึก เช่น จมมีด จมเขี้ยว, หมกตัวหรือฝังตัวอยู่ เช่น จมอยู่ในห้องหนังสือ จมเลือด, ถอนทุนไม่ขึ้น เช่น ทุนจม, ยุบตัวลง เช่น สะบักจม"
จม 1,ก.,เรียกลวดลายที่ไม่เด่น ว่า ลายจม.
จม 2,ว.,มาก เช่น วันนี้มีการบ้านจมเลย.
จ่ม 0,ก.,บ่น.
จมเบ้า 0,ว.,อยู่กับที่เป็นเวลานาน ๆ.
จมปลัก 0,ก.,"ติดอยู่กับที่, ไม่ก้าวหน้า."
จมไม่ลง 0,ก.,เคยทำตัวใหญ่มาแล้วทำให้เล็กลงไม่ได้ (มักใช้แก่คนที่เคยมั่งมีหรือรุ่งเรืองมาก่อน เมื่อยากจนหรือตกอับลงก็ยังทำตัวเหมือนเดิม).
จมร 0,ก.,"ชื่อสัตว์เคี้ยวเอื้องชนิด Bos grunniens Linn. ในวงศ์ Bovidae ขนตามลำตัวละเอียดอ่อนยาวมาก สีนํ้าตาลเข้มจนถึงดำ โดยเฉพาะบริเวณสวาบคือบริเวณระหว่างชายโครงถึงสันกระดูกตะโพกมีขนสีดำห้อยยาวลงมาเกือบถึงพื้น ช่วงเขากว้างมาก หางยาวเป็นพู่ อาศัยอยู่แถบภูเขาสูงในทิเบต, จมร จมรี หรือ จามจุรี ก็เรียก"
จมรี 0,ก.,"ชื่อสัตว์เคี้ยวเอื้องชนิด Bos grunniens Linn. ในวงศ์ Bovidae ขนตามลำตัวละเอียดอ่อนยาวมาก สีนํ้าตาลเข้มจนถึงดำ โดยเฉพาะบริเวณสวาบคือบริเวณระหว่างชายโครงถึงสันกระดูกตะโพกมีขนสีดำห้อยยาวลงมาเกือบถึงพื้น ช่วงเขากว้างมาก หางยาวเป็นพู่ อาศัยอยู่แถบภูเขาสูงในทิเบต, จมร จมรี หรือ จามจุรี ก็เรียก"
จมื่น 0,น.,"ตำแหน่งข้าราชการในกรมมหาดเล็ก มี ๔ ตำแหน่ง เดิมเรียกว่า หมื่น เจ้าหมื่น และจมื่น เช่น หมื่นสรรเพธภักดี เจ้าหมื่นไวยวรนารถ ต่อมาในรัชกาลที่ ๔ ตำแหน่งหัวหมื่นทั้งสี่อยู่ภายใต้การดูแลของจางวางกรมมหาดเล็ก, เจ้าพนักงานระดับหนึ่งในกรมมหาดไทยและกรมพระกลาโหม รองจากขุนสูงกว่าหัวพัน เช่น หัวหมื่นทลวงฟัน หัวหมื่นเครื่องต้น (สามดวง)."
จมูก 0,น.,"อวัยวะส่วนหนึ่งที่ยื่นออกมา อยู่เหนือปาก มีรู ๒ รู สำหรับดมกลิ่นและหายใจเข้าหายใจออก, (ปาก) ตมูก ก็ว่า, ราชาศัพท์ว่า พระนาสิก พระนาสา โดยปริยายเรียกสิ่งที่ยื่นออกมาคล้ายจมูก, เรียกสิ่งที่เจาะเป็นรู ๒ รูเพื่อร้อยเชือกเป็นต้น เช่น จมูกซุง."
จมูกข้าว 0,น.,ส่วนปลายของเมล็ดข้าวที่ติดกับก้านดอก เป็นส่วนที่ต้นอ่อนงอก.
จมูกปลาหลด 0,น.,"ชื่อไม้เถาชนิด Sarcostemma secamone (L.) Bennet ในวงศ์ Asclepiadaceae ทั้งต้นมียางขาว ใบแคบเรียวแหลม ออกเป็นคู่ตรงข้ามกัน มีนวล ดอกสีม่วงแกมชมพู ใช้ทำยาได้ ใบและเถาใช้เป็นอาหาร, จมูกปลาหลด จมูกปลาไหล หรือ ผักไหม ก็เรียก."
จมูกปลาไหล 0,น.,"ชื่อไม้เถาชนิด Sarcostemma secamone (L.) Bennet ในวงศ์ Asclepiadaceae ทั้งต้นมียางขาว ใบแคบเรียวแหลม ออกเป็นคู่ตรงข้ามกัน มีนวล ดอกสีม่วงแกมชมพู ใช้ทำยาได้ ใบและเถาใช้เป็นอาหาร, จมูกปลาหลด จมูกปลาไหล หรือ ผักไหม ก็เรียก."
จมูกมด 0,ว.,"ที่ไหวตัวหรือรู้ตัวทันเหตุการณ์, บางทีใช้เข้าคู่กับคำ หูผี เป็น หูผีจมูกมด."
จมูกวัว 0,น.,ท่อที่ต่อจากสูบไปเป่าเปลวไฟไปท่วมเบ้า.
จมูกหลอด 0,น.,"ตะพาบ. (ดู ตะพาบ ๑, ตะพาบนํ้า)."
จยุติ 0,ก.,จุติ.
จร- 0,ว.,ไม่ใช่ประจำ เช่น วาระจร ขาจร.
จร- 1,ก.,"ไป, เที่ยวไป"
จร- 2,ก.,"ประพฤติ. (ป., ส.), ใช้เป็นบทท้ายสมาสก็มี เช่น ขจร วนจร, ที่ใช้ควบกับคำไทยก็มี เช่น จรลู่ จรลิ่ว."
จร 0,ว.,ไม่ใช่ประจำ เช่น วาระจร ขาจร.
จร 1,ก.,"ไป, เที่ยวไป"
จร 2,ก.,"ประพฤติ. (ป., ส.), ใช้เป็นบทท้ายสมาสก็มี เช่น ขจร วนจร, ที่ใช้ควบกับคำไทยก็มี เช่น จรลู่ จรลิ่ว."
จร 3,น.,"เครื่องประดับหูอยู่ด้านหน้ากรรเจียก เช่น กรรเจียกซ้อนจอนแก้วแพรวพราว (อิเหนา), เขียนเป็น จร ก็มี."
จรก 0,น.,"ผู้เที่ยวไป, ผู้เดินไป."
จรกลู่ 0,ก.,เที่ยวลอยเกลื่อนกลาดอยู่ เช่น จรกลู่ขึ้นกลางโพยมากาศ (ม. คำหลวง ทศพร).
จรแกว่ง 0,ก.,แกว่ง.
จรคั่ง 0,ก.,คั่ง.
จรจรัล 0,ก.,"เที่ยวไป, เดินไป, เช่น แม่รักลูกรักจรจรัล พลายพังก็กระสัน (ดุษฎีสังเวย)."
จรจัด 0,ว.,ร่อนเร่และไม่มีที่อยู่เป็นหลักแหล่ง.
จรณะ 0,น.,"ความประพฤติ, ในพระพุทธศาสนาหมายความว่า ข้อปฏิบัติเป็นเครื่องบรรลุวิชชา."
จรด 0,ก.,"จด, ถึง, จ่อให้ถึง."
จรดพระกรรไกรกรรบิด 0,ก.,ใช้กรรไกรขริบปอยผมเล็กน้อย เป็นการเริ่มในพระราชพิธีโสกันต์และเกศากันต์.
จรดพระกรรไตรกรรบิด 0,ก.,ใช้กรรไกรขริบปอยผมเล็กน้อย เป็นการเริ่มในพระราชพิธีโสกันต์และเกศากันต์.
จรดพระนังคัล 0,ก.,จดผาลคันไถลงดินเพื่อไถนาในพระราชพิธีจรดพระนังคัลแรกนาขวัญ.
จรดพระเมรุ 0,น.,ชื่อท่ารำแบบหนึ่ง โดยมือข้างหนึ่งหงาย งอข้อศอก หักข้อมือ ระดับแง่ศีรษะ มืออีกข้างหนึ่งจีบหงาย แขนตึง ระดับไหล่ เอียงศีรษะข้างเดียวกับมือที่แขนตึง.
จรดล 0,ก.,เที่ยวไปถึง.
จรบน 0,ก.,"เที่ยวไปเบื้องบน, ฟุ้งไป, บินไป, เช่น ด้วยคันธามลกชำระจรบันสระหอมรส (ม. คำหลวง นครกัณฑ์)."
จรบัน 0,ก.,"เที่ยวไปเบื้องบน, ฟุ้งไป, บินไป, เช่น ด้วยคันธามลกชำระจรบันสระหอมรส (ม. คำหลวง นครกัณฑ์)."
จรบาท 0,ก.,"เดินไปด้วยเท้า, ตรงกับคำว่า บทจร."
จรมัน 0,ก.,"ทำให้มั่น, ทำให้แข็งแรง."
จรมูก 0,น.,จมูก.
จรรจา 0,ก.,"พูด, กล่าว, เช่น อันว่าคนจรรจาลิ้นล่าย กล่าวสองฝ่ายให้ดูดี (ม. คำหลวง กุมาร)."
จรรโจษ 0,ก.,"โจษจัน, พูดอึง, พูดกันเซ็งแซ่, เล่าลือกันอื้ออึง, เช่น จรรโจษประชามี พลพิรียชาญชม (สมุทรโฆษ), จันโจษ ก็ว่า."
จรรม 0,น.,หนังสัตว์.
จรรม- 0,น.,หนังสัตว์.
จรรมการ 0,น.,ช่างหนัง.
จรรมขัณฑ์ 0,น.,"ท่อนหนัง, แผ่นหนัง, เช่น ทรงครองอชินจรรมขัณฑ์เป็นเครื่องคลุม (ม. ร่ายยาว จุลพน)."
จรรยา 0,น.,"ความประพฤติ, กิริยาที่ควรประพฤติในหมู่ในคณะ เช่น จรรยาแพทย์, นิยมใช้ในทางดี เช่น มีจรรยา หมายความว่า มีความประพฤติที่ดี."
จรรยาบรรณ 0,น.,ประมวลความประพฤติที่ผู้ประกอบอาชีพการงานแต่ละอย่างกำหนดขึ้น เพื่อรักษาและส่งเสริมเกียรติคุณชื่อเสียงและฐานะของสมาชิก อาจเขียนเป็นลายลักษณ์อักษรหรือไม่ก็ได้.
จรรโลง 0,ก.,"พยุงไว้ไม่ให้เซหรือไม่ให้ล้มลง, ผดุง, ค้ำชู, เช่น จรรโลงประเทศ, บำรุงรักษาและเชิดชูไว้ไม่ให้เสื่อม เช่น จรรโลงศาสนา."
จรลวง 0,ก.,"ล่วงไป, ลับไป."
จรล่วง 0,ก.,"ล่วงไป, ลับไป."
จรลาด 0,น.,"ตลาด, ที่ชุมนุมซื้อขายของต่าง ๆ, เช่น จบจรลาดแลทาง ทั่วด้าว (นิ. นรินทร์), จรหลาดเลขคนหนา ฝ่งงเฝ้า (กำสรวล)."
จรลาย 0,ก.,"ละลายไป, หายไป."
จรล่ำ 0,ก.,"เที่ยวไปนาน, ไปช้า, เช่น ในเมื่อชีชูชกเถ้ามหลกอการ ไปแวนนานจรล่ำแล (ม. คำหลวง ชูชก), เท่าว่าทางไกลจรล่ำ วันนี้ค่ำสองนางเมือ (ลอ), คิดใดคืนมาค่ำ อยู่จรหล่ำต่อกลางคืน (ม. คำหลวง มัทรี)."
จรลิ่ว 0,ก.,"เที่ยวไปไกล, ลอยไป, เช่น เหลียวแลทางจรลิ่ว เหลียวแลทิวเทินป่า (ลอ)."
จรลี 0,ก.,เดินเยื้องกราย.
จรลู่ 0,ก.,เที่ยวไปตามทาง.
จรวจ 0,ก.,"กรวด, หลั่งน้ำ."
จรวด 0,น.,"ชื่อดอกไม้ไฟชนิดหนึ่ง ใช้ไม้อ้อบรรจุดินดำ มีหางยาว เมื่อจุดชนวนแล้วเหวี่ยงให้พุ่งขึ้นสูง, กรวด ก็เรียก. (ข. กำชฺรัวจ ว่า พลุ)."
