คำ,POS,ความหมาย
ด้น 4,น.,เรียกกลอนที่ว่าปากเปล่าโดยไม่เคร่งครัดตามหลักสัมผัส ว่า กลอนด้น
ด้น 5,น.,เรียกพยาธิตัวจี๊ด ว่า หนอนด้น.
ด้นกลอน 0,ก.,ว่ากลอนปากเปล่าโดยไม่เคร่งครัดตามหลักสัมผัส.
ด้นดั้น 0,ก.,"มุ่งหน้าฝ่าไป เช่น ด้นดั้นไปตามหาเธอ, ด้น หรือ ดั้นด้น ก็ว่า."
ดนโด่ 0,ก.,กระดกกระดนโด่.
ดนตรี 0,น.,"เสียงที่ประกอบกันเป็นทำนองเพลง, เครื่องบรรเลงซึ่งมีเสียงดังทำให้รู้สึกเพลิดเพลิน หรือเกิดอารมณ์รัก โศก หรือรื่นเริง เป็นต้น ได้ตามทำนองเพลง."
ด้นถอยหลัง 0,ก.,เย็บผ้าวิธีหนึ่ง คล้ายวิธีด้น แต่เมื่อจะแทงลงต้องย้อนมาแทงข้างต้นอีกฝีเข็มหนึ่ง ทำให้แนวตะเข็บเหมือนฝีจักร.
ด้นปล่อย 0,ก.,"เย็บเป็นฝีเข็มขึ้นทีลงทีสลับกันไปเรื่อย ๆ, ด้น ก็เรียก."
ดนยะ 0,น.,ลูกชาย.
ดนยา 0,น.,ลูกหญิง.
ดนัย 0,น.,ลูกชาย.
ดนุ 0,ส.,"ฉัน, ข้าพเจ้า, เช่น ดนุถามก็เจ้าไซร้ บมิตอบณคำถาม วนิดาพยายาม กะละเล่นสำนวนหวล ก็และเจ้ามิเต็มจิต จะสดับดนูชวน (มัทนะ), เปนสังวาลย์วรรเวจเขบจขบวน คือคำนวณในดนูดูงามกว่าชื่นแล (ม. คำหลวง ทศพร)."
ดนุช 0,น.,"“ผู้บังเกิดแต่ตน”, ลูก, เช่น ใกล้หัตถ์ดลดนุช สองวิสุทธเพาพาล (ม. คำหลวง วนปเวสน์)."
ดนู 0,ส.,"ฉัน, ข้าพเจ้า, เช่น ดนุถามก็เจ้าไซร้ บมิตอบณคำถาม วนิดาพยายาม กะละเล่นสำนวนหวล ก็และเจ้ามิเต็มจิต จะสดับดนูชวน (มัทนะ), เปนสังวาลย์วรรเวจเขบจขบวน คือคำนวณในดนูดูงามกว่าชื่นแล (ม. คำหลวง ทศพร)."
ดบัสวิน 0,น.,"ผู้ประพฤติความเพียร, ฤษี, เพศหญิงว่า ดบัสวินี, เขียนเป็น ดบัศวี ก็มี เช่น รอยมึงบยำชีหน้าหนวด นักบวชด้วยดบัศวี แต่ก่อนฤๅ (ม. คำหลวง ชูชก)."
ดบัสวี 0,น.,"ผู้ประพฤติความเพียร, ฤษี, เพศหญิงว่า ดบัสวินี, เขียนเป็น ดบัศวี ก็มี เช่น รอยมึงบยำชีหน้าหนวด นักบวชด้วยดบัศวี แต่ก่อนฤๅ (ม. คำหลวง ชูชก)."
ดม 0,ก.,"ใช้จมูกสูดกลิ่น, สูดเอากลิ่น, บางทีใช้เข้าคู่กับคำ ดอม เป็น ดมดอม หรือ ดอมดม."
ดมไร 0,น.,"ช้าง, โดยมากใช้ ดำไร หรือ ดำรี."
ดร 0,น.,"พ่วง, แพ."
ดร 1,น.,ดอน.
ดรงค์ 0,น.,"คลื่น, ระลอก."
ดรณี 0,น.,เรือ.
ดรธาน 0,ก.,"หายไป, ลับไป, เช่น ความขำเขาซับซี่ในวัดที่ดรธานปล่ยวน้นน (ม. คำหลวง ชูชก)."
ดรรชนี 0,น.,"นิ้วชี้, นิ้วที่อยู่ระหว่างนิ้วหัวแม่มือกับนิ้วกลาง, ราชาศัพท์ว่า พระดรรชนี, ดัชนี ก็ใช้."
ดรรชนี 1,น.,จำนวนที่เขียนไว้บนมุมขวาของอีกจำนวนหนึ่งซึ่งเรียกว่า ฐาน เพื่อแสดงการยกกำลังของฐานนั้น เช่น ๓^๒ ๒ เป็นดรรชนีของ ๓
ดรรชนี 2,น.,ตัวเลขอัตราส่วนซึ่งอาจเปลี่ยนแปลงได้ในระยะเวลาหนึ่ง เช่น ดรรชนีค่าครองชีพ
ดรรชนี 3,น.,ดัชนี ก็ใช้.
ดรรชนี 4,น.,"บัญชีคำเรียงตามลำดับอักษรที่พิมพ์ไว้ส่วนท้ายของหนังสือเล่ม รวบรวมคำสำคัญ ๆ ซึ่งมีกล่าวถึงในหนังสือเล่มนั้น โดยบอกเลขหน้าที่มีคำนั้น ๆ ปรากฏอยู่เพื่อสะดวกแก่การค้น, ดัชนี ก็ใช้."
ดรรชนีหักเห 0,น.,"ดรรชนีหักเหระหว่างตัวกลางคู่หนึ่งที่แสงผ่าน คือ อัตราส่วนระหว่างไซน์ของมุมตกกระทบของแสงในตัวกลางหนึ่งต่อไซน์ของมุมหักเหของแสงในอีกตัวกลางหนึ่ง, ดัชนีหักเห ก็ใช้."
ดราฟต์ 0,น.,ตราสารซึ่งธนาคารเป็นผู้ออก สั่งธนาคารตัวแทนของตนให้จ่ายเงินจำนวนหนึ่งแก่ผู้รับตามที่ได้ระบุชื่อไว้หรือตามคำสั่งของผู้รับ.
ดราฟต์ 1,น.,แบบร่าง.
ดรุ 0,น.,ต้นไม้.
ดรุณ 0,น.,เด็กรุ่น.
ดรุณ 1,ว.,"หนุ่ม, อ่อน, รุ่น."
ดรุณาณัติ 0,น.,ตำแหน่งหัวหน้านักเรียน.
ดรุณี 0,น.,เด็กหญิงรุ่น.
ดรุณี 1,ว.,"สาว, อ่อน, รุ่น."
ดฤถี 0,น.,ดิถี.
ดล- 0,น.,"พื้น, ชั้น, เช่น พสุธาดล เมทนีดล."
ดล 0,น.,"พื้น, ชั้น, เช่น พสุธาดล เมทนีดล."
ดล 1,ก.,ถึง เช่น เท่าถึงอรหนตดล นฤพาน โสดเทอญ (ม. คำหลวง ทศพร).
ดล 2,ก.,"ให้เป็นไป, บันดาลให้เป็นไป, เผอิญให้เป็นไป, ทำให้แล้ว, ตั้งขึ้น."
ดลใจ 0,ก.,มีเหตุอันไม่ปรากฏจูงใจให้คิดหรือให้ทำ เช่น เทวดาดลใจ กุศลดลใจ มารดลใจ.
ดลบันดาล 0,ก.,ให้มีให้เป็นหรือไม่ให้มีไม่ให้เป็น เช่น ขอสิ่งศักดิ์สิทธิ์จงดลบันดาลให้ประสบความสำเร็จ หรือให้แคล้วคลาดจากภัยอันตราย.
ดลภาค 0,น.,"ภาคพื้น, พื้นราบ."
ดวง 0,น.,"คำเรียกสิ่งที่มีลักษณะเป็นรูปกลม ๆ หรือที่เห็นเป็นวง ๆ เช่น ดวงดาว ดวงไฟ ดวงตรา ดวงกสิณ, และบางสิ่งที่ไม่มีรูป เช่น ดวงชีวิต ดวงวิญญาณ"
ดวง 1,น.,ลักษณนามเรียก จิต วิญญาณ หรือ สิ่งที่มีแสงสว่าง เช่นดาว ไฟฟ้า ตะเกียง ว่า ดวง
ดวง 2,น.,ใช้ประกอบคำอื่นเป็นคำเปรียบเทียบ เช่น ดวงใจ ดวงตา ดวงสมร หมายความถึงสิ่งที่เป็นที่รักยิ่ง หญิงที่รัก หรือลูกที่รัก
ดวง 3,น.,"ผังที่แสดงตำแหน่งของดาวพระเคราะห์ต่าง ๆ ในท้องฟ้าขณะที่เกิดเหตุการณ์บางอย่าง โดยเฉพาะดวงชะตากำเนิด ซึ่งกำหนดความเป็นไปในชีวิตของบุคคลต่าง ๆ ตามความเชื่อทางโหราศาสตร์ เช่น ผูกดวง, เรียกเต็มว่า ดวงชะตา, ความเป็นไปในชีวิตตามกำหนดของดวงชะตา เช่น ดวงขึ้น ดวงตก."
ด้วง 0,น.,"ชื่อแมลงในอันดับ Coleoptera มีปีก ๒ คู่ ลำตัวและปีกคู่หน้าแข็ง เมื่อพับปีกขอบปีกจะจดกันที่กึ่งกลางสันหลัง ปีกคู่หลังเป็นแผ่นใหญ่บางใสพับซ้อนอยู่ใต้ปีกคู่หน้า ปากเป็นชนิดกัดกิน อกปล้องแรกใหญ่และเห็นได้ชัดเจน เช่น ด้วงแรด ในวงศ์ Scarabaeidae ด้วงดิน ในวงศ์ Carabidae ด้วงงวง ในวงศ์ Curculionidae ด้วงบางชนิดมีชื่อเรียกต่างออกไป เช่น กว่าง ค่อม ตด ทับ แมลงพวกนี้มีมากชนิดกว่าแมลงในอันดับอื่น ๆ, แมลงปีกแข็ง ก็เรียก."
ด้วง 1,น.,ชื่อขนมชนิดหนึ่ง ทำด้วยแป้งข้าวเจ้า ปั้นเป็นตัวกลมยาวหัวท้ายเรียวคล้ายตัวด้วง ต้มให้สุก ราดหัวกะทิ โรยงาคั่ว นํ้าตาลทราย เหยาะเกลือเล็กน้อย และมะพร้าวทึนทึกขูดเป็นเส้น.
ด้วง 2,น.,ชื่อเครื่องดักสัตว์ชนิดหนึ่ง ทำด้วยกระบอกไม้ไผ่ยาวประมาณ ๕-๖ เซนติเมตร มีคันยาวประมาณ ๑ เมตร มีสายห่วงติดกับกระบอกส่วนล่าง โยงไปผูกติดกับปลายคัน มีไม้คํ้าอันหนึ่งเพื่อให้คันโก่ง กับไม้ลิ้นพาดปากกระบอกอีกอันหนึ่งทำหน้าที่เสมือนไก สำหรับดักแย้เป็นต้น.
ด้วง 3,น.,ชื่อซอชนิดหนึ่ง มีกระบอกมักทำด้วยไม้เนื้อแข็ง มีลักษณะคล้ายด้วงดักสัตว์ ใช้หนังหรือกระดาษหลาย ๆ ชั้นปิดด้านหนึ่ง มีสาย ๒ สาย ขนาดค่อนข้างเล็กเพื่อให้มีเสียงสูงในเวลาสี.
ดวงแก้ว 0,น.,ชื่อดาวฤกษ์สวาดิ.
ดวงใจ 0,น.,คำเปรียบเทียบเรียกหญิงที่รักหรือลูกที่รัก.
ดวงชะตา 0,น.,"ผังที่แสดงตำแหน่งของดาวพระเคราะห์ต่าง ๆ ในท้องฟ้าขณะที่เกิดเหตุการณ์บางอย่าง โดยเฉพาะดวงชะตากำเนิด ซึ่งกำหนดความเป็นไปในชีวิตของบุคคลต่าง ๆ ตามความเชื่อทางโหราศาสตร์, เรียกสั้น ๆ ว่า ดวง."
ด้วงดิ่ง 0,น.,"ชื่อแมลงพวกด้วง ในวงศ์ Dytiscidae ส่วนใหญ่ปีกสีดำ ขอบปีกมีแถบสีน้ำตาล ขาคู่หลังแบน มีขน และยาวกว่าขาคู่อื่น บินได้ ว่ายน้ำได้ดี เมื่ออยู่ตามผิวน้ำมักดิ่งหัวลงน้ำ กินแมลงขนาดเล็กหรือลูกปลา ที่พบบ่อย เช่น ชนิด Cybister limbatus (Fabricius) ลำตัวยาวประมาณ ๓ เซนติเมตร, ด้วงดิ่ง ก็เรียก."
ดวงเดือน 0,น.,คำสุภาพของโรคกลาก.
ดวงเดือนประดับดาว 0,น.,ชื่อกลบทชนิดหนึ่ง ตัวอย่างว่า เจ็บจิตมิตรหมางค้างเขินขวย เวียนวนหลงลมงมงงงวย ฉาบฉวยรวยเร่อเธอถูกทาง.
ดวงตรา 0,น.,เครื่องหมายที่มีลักษณะเป็นรูปต่าง ๆ สำหรับประทับเป็นสำคัญ เช่น ดวงตราแผ่นดิน.
ดวงตราไปรษณียากร 0,น.,ดวงตราที่ใช้ปิดเป็นค่าธรรมเนียมที่ต้องเสียสำหรับส่งจดหมายหรือไปรษณียภัณฑ์และพัสดุไปรษณีย์ทางไปรษณีย์.
ดวงตา 0,น.,คำเปรียบเทียบเรียกหญิงที่รักหรือลูกที่รัก.
ด้วงถั่ว 0,น.,"ชื่อแมลงพวกด้วง ในวงศ์ Meloidae ที่สำคัญ ได้แก่ ชนิด Mylabris phalerata (Pallas) ลำตัวยาวประมาณ ๓.๕ เซนติเมตร ปีกมีสีดำและเหลืองสลับกันอย่างละ ๓ แถบ มีน้ำมันซึมออกมาซึ่งมีสารแคนทาริดินปนอยู่ นำไปใช้ในทางการแพทย์ เมื่อถูกตัวจะทำให้เกิดผื่นคัน หากกินจะทำลายระบบการทำงานของไตและกระเพาะอาหาร ทำให้อาเจียน ปัสสาวะเป็นเลือด ดิ้นทุรนทุรายคล้ายคนบ้า หมดสติและเสียชีวิต กินใบและดอกโสน กระเจี๊ยบแดง ปอแก้ว และถั่ว, ด้วงไฟ ด้วงถั่ว เต่าบ้า หรือ แมลงไฟเดือนห้า ก็เรียก."
ด้วงน้ำมัน 0,น.,"ชื่อแมลงพวกด้วง ในวงศ์ Meloidae ที่สำคัญ ได้แก่ ชนิด Mylabris phalerata (Pallas) ลำตัวยาวประมาณ ๓.๕ เซนติเมตร ปีกมีสีดำและเหลืองสลับกันอย่างละ ๓ แถบ มีน้ำมันซึมออกมาซึ่งมีสารแคนทาริดินปนอยู่ นำไปใช้ในทางการแพทย์ เมื่อถูกตัวจะทำให้เกิดผื่นคัน หากกินจะทำลายระบบการทำงานของไตและกระเพาะอาหาร ทำให้อาเจียน ปัสสาวะเป็นเลือด ดิ้นทุรนทุรายคล้ายคนบ้า หมดสติและเสียชีวิต กินใบและดอกโสน กระเจี๊ยบแดง ปอแก้ว และถั่ว, ด้วงไฟ ด้วงถั่ว เต่าบ้า หรือ แมลงไฟเดือนห้า ก็เรียก."
ด้วงไฟ 0,น.,"ชื่อแมลงพวกด้วง ในวงศ์ Meloidae ที่สำคัญ ได้แก่ ชนิด Mylabris phalerata (Pallas) ลำตัวยาวประมาณ ๓.๕ เซนติเมตร ปีกมีสีดำและเหลืองสลับกันอย่างละ ๓ แถบ มีน้ำมันซึมออกมาซึ่งมีสารแคนทาริดินปนอยู่ นำไปใช้ในทางการแพทย์ เมื่อถูกตัวจะทำให้เกิดผื่นคัน หากกินจะทำลายระบบการทำงานของไตและกระเพาะอาหาร ทำให้อาเจียน ปัสสาวะเป็นเลือด ดิ้นทุรนทุรายคล้ายคนบ้า หมดสติและเสียชีวิต กินใบและดอกโสน กระเจี๊ยบแดง ปอแก้ว และถั่ว, ด้วงไฟ ด้วงถั่ว เต่าบ้า หรือ แมลงไฟเดือนห้า ก็เรียก."
ดวงสมร 0,น.,หญิงที่รัก.
ดวจ 0,ว.,"เหมือน, คล้าย, เช่น, เพียง, ราวกะ."
ดวด 0,น.,ชื่อการเล่นชนิดหนึ่ง เดินแต้มตามเบี้ยที่ทอดได้ไปตามตาของกระดานดวด เบี้ยที่ทอด ๕ ตัว ถ้าหงาย ๑ ตัว เรียกว่า ดวด.
ดวด 1,ก.,ดื่มทีเดียวหมด (มักใช้แก่เหล้า).
ดวด 2,ว.,"เดี่ยว, หนึ่ง"
ดวด 3,ว.,ทีเดียว.
ดวด 4,ว.,สูง เช่น มะพร้าวดวด หมากดวด.
ด่วน 0,ว.,"รีบเร่ง, รวดเร็ว."
ด้วน 0,ก.,"กุด, ขาด, สั้นเข้า, เช่น ทำไมกับหูแหว่งจมูกวิ่น ถึงจะด้วนเสียสิ้นก็ของข้า (สังข์ทอง) เขาถูกฟันแขนจนด้วน."
ด้วน 1,ว.,"เรียกสิ่งที่มีรูปยาว ๆ ที่ตอนปลายขาดหายไป เช่น แขนด้วน ขาด้วน เจดีย์ยอดด้วน, โดยปริยายใช้เรียกสิ่งอื่นที่มีลักษณะคล้ายคลึงเช่นนั้น เช่น คลองด้วน แม่นํ้าด้วน."
ด้วมเดี้ยม 0,ว.,"กระด้วมกระเดี้ยม, ต้วม ๆ เตี้ยม ๆ, ค่อย ๆ ไป, ไม่คล่องแคล่ว."
ด้วย 0,ว.,"คำแสดงกริยารวมหรือเพิ่ม เช่น สวยด้วยดีด้วย, แสดงกริยาร่วมกันหรือในทำนองเดียวกัน เช่น กินด้วย, แสดงความขอร้อง เช่น ช่วยด้วย บอกด้วย."
ด้วย 1,บ.,"คำนำหน้านามเพื่อให้รู้ว่านามนั้นเป็นเครื่องใช้หรือเป็นสิ่งที่ใช้เป็นเครื่องกระทำ เช่น ฟันด้วยมีด, เพราะ, เหตุ, เช่น ลงโทษด้วยอารมณ์ ได้ดีด้วยความสามารถ."
ด้วย 2,สัน.,"เพราะ, เหตุ, เช่น ด้วยปรากฏว่า."
ด้วยว่า 0,สัน.,เพราะว่า.
ดอก 0,น.,ส่วนหนึ่งของต้นไม้ที่ผลิออกจากต้นหรือกิ่ง มีหน้าที่ทำให้เกิดผลและเมล็ดเพื่อสืบพันธุ์ มีเกสรและเรณูเป็นเครื่องสืบพันธุ์
ดอก 1,น.,ลวดลายบนผืนผ้าเป็นต้น ที่มีลักษณะเป็นดอกเป็นดวง
ดอก 2,น.,"ค่าตอบแทนที่บุคคลหนึ่งต้องใช้ให้แก่บุคคลอีกคนหนึ่ง เพื่อการที่ได้ใช้เงินของบุคคลนั้น หรือเพื่อทดแทนการไม่ชำระหนี้หรือชำระหนี้ไม่ถูกต้อง, เรียกเต็มว่า ดอกเบี้ย"
ดอก 3,น.,ลักษณนามของสิ่งของบางอย่าง เช่น ประทัดดอกหนึ่ง สว่านหนึ่งดอก.
ดอก 4,ก.,"หลอก, หยอก, เช่น บ้างดอกล้อแล้วโลมคืน (ม. คำหลวง ชูชก), ดอกขายหูขายตา ดอกบนำพารู้ (ลอ)."
ดอก 5,ว.,"คำประกอบใช้ในความแย้งหรือปฏิเสธ เช่น ได้แต่มัทรีที่แสนดื้อผู้เดียวดอก ไม่รู้จักปลิ้นปลอกพลิกไพล่เอาตัวหนี (ม.ร่ายยาว มัทรี), (ปาก) มักพูดว่า หรอก เช่น ไม่ไปหรอก."
ดอกกระบอก 0,น.,"ชื่อไม้ต้นชนิด Thevetia peruviana (Pers.) K. Schum. ในวงศ์ Apocynaceae มียางขาว ใบคล้ายยี่โถ ดอกสีเหลือง ขาว หรือส้ม รูปกระบอกปากบาน ผลมีพิษ, ดอกกระบอก หรือ ยี่โถฝรั่ง ก็เรียก."
ดอกกะทือ 0,*น.,ใช้เป็นคำด่าผู้หญิง ว่า อีดอกกะทือ.
ดอกก้าน 0,น.,ต้นกะแท่ง. (ดู กะแท่ง).
ดอกข้าวใหม่ 0,น.,"ชื่อไม้เถาชนิด Vallaris glabra (L.) Kuntze ในวงศ์ Apocynaceae ดอกสีขาวเป็นช่อ กลิ่นเหมือนข้าวใหม่, ดอกข้าวใหม่ ก็เรียก, เขียนเป็น ชำมะนาด ก็มี."
ดอกจอก 0,น.,ชื่อลายที่มีลักษณะคล้ายต้นจอก
ดอกจอก 1,น.,ชื่อเรียกกระเพาะอาหารกระเพาะที่ ๒ ของสัตว์เคี้ยวเอื้องเช่นวัวควาย เยื่อบุภายในมีลักษณะเป็นกระเปาะ ๆ มีหลายเหลี่ยม คล้ายดอกจอก
ดอกจอก 2,น.,เรียกสว่านชนิดหนึ่งที่ปลายบาน ว่า สว่านดอกจอก
ดอกจอก 3,น.,ชื่อขนมชนิดหนึ่ง ทำด้วยแป้งข้าวเจ้าผสมกะทิให้เหลว ปรุงให้มีรสเค็มหวานเล็กน้อย ใช้พิมพ์รูปอย่างดอกจอกจุ่มให้แป้งติด แล้วเอาไปทอด
ดอกจอก 4,น.,ดอกไม้จีบ.
ดอกจัน 0,น.,เครื่องหมายมีลักษณะรูปกลม ๆ เป็นจัก ๆ ดังนี้ * เขียนไว้ข้างหน้าหรือหลังข้อความ เพื่อให้เป็นที่สังเกตหรือแสดงความสำคัญของคำหรือข้อความนั้น ๆ.
ดอกจันทน์ 0,น.,เยื่อหุ้มเมล็ดจันทน์เทศ. (ดู จันทน์เทศ ที่ จันทน์).
ดอกจิก 0,น.,เรียกลายชนิดหนึ่งที่มีลักษณะอย่างลายหน้าไพ่ป๊อก มี ๓ แฉก ใบมน.
ดอกชนต้น 0,น.,"ดอกเบี้ยเพิ่มขึ้นจนมีจำนวนเท่า ๆ กับเงินต้น, ต้นชนดอก ก็ว่า."
ดอกดั้ว 0,น.,"นมผู้หญิง, ผู้หญิง"
ดอกดั้ว 1,น.,เขาสัตว์ที่นิยมว่าเป็นของวิเศษ (คุ้มไฟไหม้บ้าน) เช่น เขาวัวบางชนิด ในตำราเขาพระโค เรียกว่า เขาดอกดั้ว.
ดอกด้าย 0,น.,ต้นดอกฟอน. (ดู ดอกฟอน).
ดอกดิน 0,น.,"ชื่อพืชเบียน ๒ ชนิด ในสกุล Aeginetia วงศ์ Orobanchaceae คือ ชนิด A. pedunculata Wall. และชนิด A. indica L. ลำต้นเป็นปุ่มปมเกาะเบียนรากหญ้า ดอกสีม่วงดำ อยู่พ้นพื้นดินขึ้นมา ใช้ทำขนม, ดอกดินแดง ก็เรียก."
ดอกดินแดง 0,น.,"ชื่อพืชเบียน ๒ ชนิด ในสกุล Aeginetia วงศ์ Orobanchaceae คือ ชนิด A. pedunculata Wall. และชนิด A. indica L. ลำต้นเป็นปุ่มปมเกาะเบียนรากหญ้า ดอกสีม่วงดำ อยู่พ้นพื้นดินขึ้นมา ใช้ทำขนม, ดอกดินแดง ก็เรียก."
ดอกถวายพระ 0,น.,"ดอกเพศผู้ของพรรณไม้เลื้อย เช่น ฟักทอง บวบ, กระชอมดอก ก็เรียก."
ดอกทอง 0,น.,หญิงใจง่ายในทางประเวณี (ใช้เป็นคำด่า).
ดอกน้ำผึ้ง 0,น.,"ชื่อไม้ต้นขนาดเล็กชนิด Schoutenia glomerata King subsp. peregrina (Craib) Roekm. ในวงศ์ Tiliaceae ใบออกเรียงสลับกัน ด้านล่างสีขาว ดอกสีเหลือง ออกเป็นช่อสั้น ๆ ตามง่ามใบ ปลูกเป็นไม้ประดับ, นํ้าผึ้ง หรือ ดอกนํ้าผึ้ง ก็เรียก."
ดอกบัว 0,น.,"ชื่อหนึ่งของดาวฤกษ์บุษยะ มี ๕ ดวง, ดาวโลง ดาวปู ดาวสิธยะ ดาวสมอสำเภา ดาวปุยฝ้าย ดาวพวงดอกไม้ ดาวบุษย์ ดาวปุษยะ หรือ ดาวปุสสะ ก็เรียก."
ดอกบัว 1,น.,ชื่อนกชนิดหนึ่ง เช่น ดอกบัวผ้ายจับบัว (ลอ).
ดอกบุก 0,น.,ชื่อโรคมะเร็งชนิดหนึ่ง.
ดอกเบี้ย 0,น.,ผลประโยชน์ที่บุคคลหนึ่งต้องใช้ให้แก่บุคคลอีกคนหนึ่ง เพื่อการที่ได้ใช้เงินของบุคคลนั้น หรือเพื่อการไม่ชำระหนี้หรือชำระหนี้ไม่ถูกต้องหรือชำระหนี้ล่าช้า ทั้งนี้ โดยคำนวณเป็นรายวัน รายเดือนหรือรายปี จากยอดเงินต้นหรือยอดเงินที่ต้องชำระ.
ดอกเบี้ยทบต้น 0,น.,ดอกเบี้ยที่ค้างชำระซึ่งนำไปรวมกับเงินต้นเพื่อรวมคิดดอกเบี้ยต่อไป.
ดอกผล 0,น.,สิ่งที่เกิดขึ้นจากตัวทรัพย์หรือผลประโยชน์ที่ได้จากผู้อื่น เพื่อการที่ได้ใช้ทรัพย์นั้น ได้แก่ ดอกผลธรรมดาและดอกผลนิตินัย.
ดอกผลธรรมดา 0,น.,สิ่งที่เกิดขึ้นตามธรรมชาติของทรัพย์ ซึ่งได้มาจากตัวทรัพย์โดยการมีหรือใช้ทรัพย์นั้นตามปรกตินิยม และสามารถถือเอาได้เมื่อขาดจากทรัพย์นั้น เช่น ผลไม้ น้ำนม ขน และลูกของสัตว์.
ดอกผลนิตินัย 0,น.,ทรัพย์หรือประโยชน์อย่างอื่นที่ได้มาเป็นครั้งคราวแก่เจ้าของทรัพย์จากผู้อื่นเพื่อการที่ได้ใช้ทรัพย์นั้น และสามารถคำนวณและถือเอาได้เป็นรายวันหรือตามระยะเวลาที่กำหนดไว้ เช่น ดอกเบี้ย กำไร ค่าเช่า เงินปันผล.
ดอกพิกุลร่วง 0,*สำ.,เรียกอาการที่นิ่งไม่ยอมพูด ว่า กลัวดอกพิกุลจะร่วง.
ดอกฟอน 0,น.,"ชื่อไม้พุ่มชนิด Buddleja asiatica Lour. ในวงศ์ Buddlejaceae, ราชาวดีป่า ก็เรียก, พายัพเรียก ดอกด้าย."
ดอกฟ้า 0,น.,หญิงที่มีฐานะสูงศักดิ์กว่าชายที่หมายปอง.
ดอกมะขาม 0,น.,ชื่อข้าวพันธุ์หนึ่ง สีเหลืองคล้ายดอกมะขาม.
ดอกมะตาด 0,น.,ดอกไม้ไฟชนิดหนึ่ง ทำด้วยกระบอกไม้บรรจุดินดำ เมื่อจุดมีสีต่าง ๆ.
ดอกไม้ 0,น.,ฟันของเด็กที่แรกขึ้น.
ดอกไม้ 1,น.,ดูใน ดอก ๑.
