คำ,POS,ความหมาย
วงเล็บเหลี่ยม 0,น.,"เครื่องหมายวรรคตอนรูปดังนี้ [ ] สำหรับใช้กันคำหรือข้อความที่ขยายหรืออธิบายจากข้อความอื่นในอีกลักษณะหนึ่ง เมื่อข้อความนั้นได้มีการใช้เครื่องหมายวงเล็บแบบอื่นด้วย เช่น กตัญญู น. ผู้รู้อุปการคุณที่ท่านทำให้, ผู้รู้คุณท่าน, เป็นคำคู่กันกับ กตเวที. [ป. กต ว่า (อุปการคุณ) ที่ท่านทำแล้ว + ญู ว่า ผู้รู้], ใช้บอกคำอ่านในหนังสือประเภทพจนานุกรม เช่น ขนง [ขะหฺนง] น. คิ้ว, ใช้เป็นราชาศัพท์ว่า พระขนง, ใช้กันข้อความในการเขียนบรรณานุกรมและเชิงอรรถในกรณีที่ข้อความนั้นไม่ปรากฏในหนังสือ แต่ผู้ทำบรรณานุกรมเพิ่มเติมเข้าไปเอง โดยมีหลักฐานยืนยัน เช่น [ตรี อมาตยกุล] นำชมหอสมุดดำรงราชานุภาพ. พระนคร : กรมศิลปากร, ๒๔๙๔., ใช้ในวิชาคณิตศาสตร์เพื่อกั้นกลุ่มตัวเลขกลุ่มสัญลักษณ์ที่มีวงเล็บอื่นอยู่แล้วไว้เป็นกลุ่มเดียวกัน เช่น 11 + 2[^x + 4 – 3{^x + 5 – 4(^x + 1)}] = 23, ใช้ในทางวิทยาศาสตร์เพื่อกั้นกลุ่มตัวเลขหรือกลุ่มสัญลักษณ์เพื่อแสดงความหมายต่าง ๆ เช่น [Ba2+][F−2] = 1.05.10−6, Na2[Fe(Cn)5 (NO)]·2H2O."
วงวัง 0,น.,การล้อม.
วงเวียน 0,น.,"เครื่องมือสำหรับเขียนวงกลม ส่วนโค้งของวงกลม หรือกะระยะ ทำด้วยโลหะ มี ๒ ขา ปลายข้างหนึ่งแหลม ปลายอีกข้างหนึ่งมีดินสอเป็นต้น อีกแบบหนึ่งมีปลายแหลมทั้ง ๒ ข้าง แบบหลังนี้ใช้สำหรับเขียนบนโลหะก็ได้, (โบ) กงเวียน หรือ กางเวียน ก็ว่า"
วงเวียน 1,น.,ที่ซึ่งมีลักษณะกลมเป็นที่รวมแห่งถนนหลาย ๆ สาย เช่น วงเวียนใหญ่ วงเวียน ๒๒ กรกฎา.
วงศ์ 0,น.,"เชื้อสาย, เหล่ากอ, ตระกูล."
วงศ- 0,น.,"เชื้อสาย, เหล่ากอ, ตระกูล."
วงศกร 0,น.,ผู้ต้นตระกูล.
วงศ์ทศกัณฐ์ 0,น.,เรียกญาติพี่น้องมาก ว่า วงศ์ทศกัณฐ์.
วงศ์วาน 0,น.,"ลูกหลานเหลนในตระกูล, มักใช้เข้าคู่กับคำ ว่านเครือ เป็น วงศ์วานว่านเครือ."
วงศา 0,น.,วงศ์.
วงศาคณาญาติ 0,น.,ญาติพี่น้อง.
วงษ์ 0,น.,วงศ์.
วงแหวน 0,น.,"โลหะหรือแผ่นหนังเป็นต้นที่ทำเป็นรูปแหวนสำหรับรองอย่างที่หัวสลักเกลียวหรือที่เพลา เพื่อกันสึกหรอหรือเพื่อให้กระชับแน่น, มักเรียกว่า แหวน, โดยปริยายใช้เรียกสิ่งอื่นที่มีลักษณะคล้ายคลึงเช่นนั้น เช่น ถนนวงแหวน พื้นที่วงแหวน."
วจนะ 0,น.,"คำพูด, ถ้อยคำ."
วจะ 0,น.,"คำพูด, ถ้อยคำ, คำกล่าว."
วจา 0,น.,ว่านนํ้า.
วจี 0,น.,"คำพูด, ถ้อยคำ."
วจีกรรม 0,น.,"การพูด, การกระทำทางวาจา, เช่น การกล่าวเท็จเป็นการทำผิดทางวจีกรรม."
วจีทุจริต 0,น.,ความประพฤติชั่วทางวาจา มี ๔ อย่าง ได้แก่ การพูดเท็จ ๑ การพูดคำหยาบ ๑ การพูดส่อเสียด ๑ การพูดเพ้อเจ้อ ๑.
วจีเภท 0,น.,การเปล่งถ้อยคำ.
วจีวิภาค 0,น.,ชื่อตำราไวยากรณ์ตอนที่ว่าด้วยคำและหน้าที่ของคำ.
วจีสุจริต 0,น.,ความประพฤติชอบทางวาจา มี ๔ อย่าง ได้แก่ การไม่พูดเท็จ ๑ การไม่พูดคำหยาบ ๑ การไม่พูดส่อเสียด ๑ การไม่พูดเพ้อเจ้อ ๑.
วชะ 0,น.,คอกสัตว์.
วชิร- 0,น.,สายฟ้า
วชิร- 1,น.,เพชร
วชิร- 2,น.,อาวุธพระอินทร์.
วชิรปาณี 0,น.,"“ผู้ถือวชิระ” คือ พระอินทร์, วัชรปาณี ก็ว่า."
วชิรหัตถ์ 0,น.,"“ผู้ถือวชิระ” คือ พระอินทร์, วัชรปาณี ก็ว่า."
วชิระ 0,น.,สายฟ้า
วชิระ 1,น.,เพชร
วชิระ 2,น.,อาวุธพระอินทร์.
วชิราวุธ 0,น.,“ผู้มีวชิระเป็นอาวุธ” คือ พระอินทร์.
วฏะ 0,น.,ไม้ไทร.
วฏาการ 0,น.,สายเชือก.
วฏุมะ 0,น.,"ถนน, หนทาง."
วณ- 0,น.,"แผล, ฝี."
วณบัตร 0,น.,ผ้าพันแผล.
วณพันธน์ 0,น.,ผ้าพันแผล.
วณะ 0,น.,"แผล, ฝี."
วณิช 0,น.,"พ่อค้า, ผู้ทำการค้า."
วณิชชา 0,น.,การค้าขาย.
วณิชชากร 0,น.,"ผู้ทำการค้าขาย, พวกพ่อค้า."
วณิชย์ 0,น.,การค้าขาย.
วณิชยา 0,น.,การค้าขาย.
วณิพก 0,น.,วนิพก.
วดี 0,น.,"รั้ว, กำแพง."
วดี 1,*ว.,คำเติมท้ายคำอื่นที่เป็นนาม หมายความว่า มี เป็นเพศหญิงตามหลักไวยากรณ์ เช่น ดาราวดี ว่า มีดาว.
วต- 0,น.,"พรต, ข้อปฏิบัติ"
วต- 1,น.,ความประพฤติ
วต- 2,น.,"การจำศีล, การบำเพ็ญทางศาสนา, การปฏิบัติ"
วต- 3,น.,"ประเพณี, ธรรมเนียม."
วตะ 0,น.,"พรต, ข้อปฏิบัติ"
วตะ 1,น.,ความประพฤติ
วตะ 2,น.,"การจำศีล, การบำเพ็ญทางศาสนา, การปฏิบัติ"
วตะ 3,น.,"ประเพณี, ธรรมเนียม."
วทนะ 0,น.,"การพูด, คำพูด"
วทนะ 1,น.,"ปาก, หน้า."
วทะ 0,น.,คำพูด.
วทะ 1,ก.,"พูด, กล่าว."
วทัญญุตา 0,น.,ความเป็นผู้เอื้อเฟื้อ.
วทัญญู 0,ว.,"เอื้อเฟื้อ, เผื่อแผ่"
วทัญญู 1,ว.,"ใจดี, ใจบุญ."
วทานิย- 0,น.,ผู้เอื้อเฟื้อ.
วธ- 0,ก.,ฆ่า.
วธกะ 0,น.,"คนฆ่า, ผู้ฆ่า"
วธกะ 1,น.,เพชฌฆาต.
วธุกา 0,น.,ลูกสะใภ้.
วธู 0,น.,หญิงสาว.
วน 0,ก.,"เวียนไปโดยรอบ เช่น ขับรถวนรอบสนาม, ไปโดยรอบเข้าหาศูนย์กลางหรือออกจากศูนย์กลาง เช่น น้ำวน วนเป็นก้นหอย."
วน- 0,น.,"ป่าไม้, ดง."
วนจร 0,น.,"คนเที่ยวป่า, พรานป่า."
วนจร 1,ก.,เที่ยวไปในป่า.
วนจรก 0,น.,"คนเที่ยวป่า, พรานป่า."
วนจรก 1,ก.,เที่ยวไปในป่า.
วนภู 0,น.,"แถบป่า, แถวป่า."
วนภูมิ 0,น.,"แถบป่า, แถวป่า."
วนเวียน 0,ก.,"วนไปวนมา, กลับไปกลับมา, เช่น เดินวนเวียนอยู่ระหว่างบ้านกับตลาด กระเป๋าสตางค์หล่นหายเดินวนเวียนหาอยู่หลายรอบ."
วนศาสตร์ 0,น.,วิชาว่าด้วยการทำนุบำรุงรักษา และปลูกป่า.
วนสณฑ์ 0,น.,"ป่าสูง, ป่าดง, ราวป่า, แนวป่า."
วนสัณฑ์ 0,น.,"ป่าสูง, ป่าดง, ราวป่า, แนวป่า."
วนอุทยาน 0,น.,ป่าสงวนที่มีลักษณะธรรมชาติสวยงาม เช่นมีนํ้าตก ถํ้า และทางราชการได้เข้าไปปรับปรุงตกแต่งสถานที่ให้เป็นที่พักผ่อนหย่อนใจของประชาชน.
วนัปติ 0,น.,"ไม้ใหญ่, พญาไม้"
วนัปติ 1,น.,ผีเจ้าป่า.
วนัส 0,น.,ป่า.
วนัส- 0,น.,ป่า.
วนัสบดี 0,น.,"ไม้ใหญ่, พญาไม้, (ในภาษาสันสกฤตหมายเฉพาะต้นไทรและต้นมะเดื่อชุมพร)."
วนา 0,น.,ป่า.
วนาดร 0,น.,"ป่าสูง. (วนา + ดอน), พนาดร หรือ พนาดอน ก็ว่า."
วนาดอน 0,น.,"ป่าสูง. (วนา + ดอน), พนาดร หรือ พนาดอน ก็ว่า."
วนานต์ 0,น.,ชายป่า.
วนาลัย 0,น.,ป่า.
วนาลี 0,น.,ทางป่า
วนาลี 1,น.,แนวไม้.
วนาวาส 0,น.,ที่อยู่ในป่า.
วนาศรม 0,น.,ที่อยู่ในป่า.
วนาสณฑ์ 0,น.,"ราวป่า, แนวป่า, ทิวไม้, ป่าสูง, ป่าดง, พนาสณฑ์ หรือ พนาสัณฑ์ ก็ว่า."
วนาสัณฑ์ 0,น.,"ราวป่า, แนวป่า, ทิวไม้, ป่าสูง, ป่าดง, พนาสณฑ์ หรือ พนาสัณฑ์ ก็ว่า."
วนิดา 0,น.,"หญิง, หญิงสาว."
วนิพก 0,น.,"คนขอทานโดยร้องเพลงหรือดีดสีตีเป่าให้ฟัง, ใช้ว่า วณิพก หรือ วันนิพก ก็มี."
วเนจร 0,น.,"คนเที่ยวป่า, พรานป่า."
วเนจร 1,ก.,เที่ยวไปในป่า.
วโนทยาน 0,น.,สวนป่า.
วปนะ 0,น.,"การหว่าน (ใช้แก่ข้าว), การเพาะปลูก."
วปุ 0,น.,"ตัว, ร่างกาย."
วยัคฆ์ 0,น.,เสือ.
วยัญชนะ 0,น.,พยัญชนะ.
วยัมหะ 0,น.,"วิมาน, ฟ้า, เมืองสวรรค์."
วยัสย์ 0,น.,"ผู้รุ่นราวคราวเดียวกัน, เพื่อน, เกลอ, สหาย."
วยากรณ์ 0,น.,พยากรณ์.
วยาฆร์ 0,น.,เสือ.
วยาธิ 0,น.,พยาธิ.
วยามะ 0,น.,มาตราวัด ยาวเท่ากับ ๑ วา.
วยายาม 0,น.,พยายาม.
วร- 0,น.,พร
วร- 1,น.,ของขวัญ.
วร- 2,ว.,"ยอดเยี่ยม, ประเสริฐ, เลิศ."
วรงค์ 0,น.,“ส่วนสำคัญของร่างกาย” คือ หัว.
วรณะ 0,น.,"ป้อม, กำแพง, ที่ป้องกัน"
วรณะ 1,น.,การป้องกัน.
วรดนู 0,น.,หญิงงาม.
วรทะ 0,น.,การให้พร.
วรทาน 0,น.,การให้พร. (ป.)
วรทาน 1,น.,การให้ของขวัญแก่เจ้าบ่าว.
วรมหาวิหาร 0,น.,"เรียกพระอารามหลวงชั้นเอกชนิดตํ่าสุด ว่า ชั้นเอกชนิดวรมหาวิหาร เช่น วัดพระศรีมหาธาตุ วัดพระธาตุพนม, เรียกพระอารามหลวงชั้นโทชนิดหนึ่ง มีฐานะตํ่ากว่าชนิดราชวรวิหาร ว่า ชั้นโทชนิดวรมหาวิหาร เช่น วัดจักรวรรดิ วัดระฆัง."
วรรค 0,น.,"ตอน, บางทีก็ใช้เข้าคู่กันเป็น วรรคตอน เช่น เครื่องหมายวรรคตอน เขียนหนังสือควรให้มีวรรคตอน, หมวด เช่น วรรค ก"
วรรค 1,น.,"ช่วงหนึ่งของคำหรือข้อความที่สุดลงแล้วเว้นเป็นช่องว่างไว้ระยะหนึ่ง เรียกว่า เว้นวรรค, ถ้าเป็นเรื่องร้อยกรองถือข้อความช่วงหนึ่ง เป็น วรรคหนึ่ง เช่น ถึงม้วยดินสิ้นฟ้ามหาสมุทร"
วรรค 2,น.,"ชื่อมาตราปักษคณนา ๔ หรือ ๕ ปักษ์ เรียก วรรคหนึ่ง คือ ปักษ์ถ้วน ๓ ปักษ์ขาด ๑ เรียก จุลวรรค, ปักษ์ถ้วน ๔ ปักษ์ขาด ๑ เรียก มหาวรรค"
วรรค 3,น.,ย่อหน้าหนึ่ง ๆ ของบทบัญญัติในแต่ละมาตราของกฎหมาย.
วรรคย์ 0,ว.,"เกี่ยวกับหมู่กับคณะ, เป็นหมวด, เป็นหมู่."
วรรช 0,น.,"โทษ, ความผิด."
วรรชย์ 0,ว.,ที่ควรเว้น.
วรรณ- 0,น.,"สี เช่น เบญจวรรณ แปลว่า ๕ สี, มักใช้เข้าคู่กับคำ สีสัน เป็น สีสันวรรณะ"
วรรณ- 1,น.,"ผิว เช่น ขอให้เจริญด้วยอายุ วรรณะ สุขะ พละ, มักใช้เข้าคู่กับคำ ผิวพรรณ เป็น ผิวพรรณวรรณะ"
วรรณ- 2,น.,"ชั้นชน, ในสังคมฮินดูแบ่งคนออกเป็น ๔ วรรณะ คือ พราหมณ์ กษัตริย์ แพศย์ ศูทร"
วรรณ- 3,น.,หนังสือ เช่น วรรณกรรม วรรณคดี.
วรรณกรรม 0,น.,"งานหนังสือ, งานประพันธ์, บทประพันธ์ทุกชนิดทั้งที่เป็นร้อยแก้วและร้อยกรอง, เช่น วรรณกรรมสมัยรัตนโกสินทร์ วรรณกรรมของเสฐียรโกเศศ วรรณกรรมฝรั่งเศส วรรณกรรมประเภทสื่อสารมวลชน."
วรรณคดี 0,น.,วรรณกรรมที่ได้รับยกย่องว่าแต่งดีมีคุณค่าเชิงวรรณศิลป์ถึงขนาด เช่น พระราชพิธีสิบสองเดือน มัทนะพาธา สามก๊ก เสภาเรื่องขุนช้างขุนแผน.
วรรณนา 0,ก.,"พรรณนา, กล่าวเป็นเรื่องเป็นราวอย่างละเอียดเพื่อให้ผู้ฟังนึกเห็นเป็นภาพ."
วรรณพฤติ 0,น.,ฉันท์ที่กำหนดด้วยอักษรตามอักขรวิธีเป็นเสียงหนักเบาที่เรียกว่า ครุ ลหุ เป็นสำคัญ.
วรรณยุกต์ 0,น.,ระดับเสียงสูงต่ำของคำในภาษาไทย มี ๕ เสียง คือ เสียงสามัญ เสียงเอก เสียงโท เสียงตรี เสียงจัตวา มีรูปเครื่องหมายบอกระดับของเสียงอยู่เบื้องบนอักษร ๔ รูป คือ  (ไม้เอก)  (ไม้โท)  (ไม้ตรี)  (ไม้จัตวา).
วรรณยุต 0,น.,ระดับเสียงสูงต่ำของคำในภาษาไทย มี ๕ เสียง คือ เสียงสามัญ เสียงเอก เสียงโท เสียงตรี เสียงจัตวา มีรูปเครื่องหมายบอกระดับของเสียงอยู่เบื้องบนอักษร ๔ รูป คือ  (ไม้เอก)  (ไม้โท)  (ไม้ตรี)  (ไม้จัตวา).
วรรณศิลป์ 0,น.,"ศิลปะในการประพันธ์หนังสือ เช่น ลิลิตพระลอเป็นวรรณคดีที่มีวรรณศิลป์สูงส่ง, ศิลปะทางวรรณกรรม เช่น นักวรรณศิลป์"
วรรณศิลป์ 1,น.,"วรรณกรรมที่ถึงขั้นเป็นวรรณคดี, หนังสือที่ได้รับยกย่องว่าแต่งดี."
วรรณะ 0,น.,"สี เช่น เบญจวรรณ แปลว่า ๕ สี, มักใช้เข้าคู่กับคำ สีสัน เป็น สีสันวรรณะ"
วรรณะ 1,น.,"ผิว เช่น ขอให้เจริญด้วยอายุ วรรณะ สุขะ พละ, มักใช้เข้าคู่กับคำ ผิวพรรณ เป็น ผิวพรรณวรรณะ"
วรรณะ 2,น.,"ชั้นชน, ในสังคมฮินดูแบ่งคนออกเป็น ๔ วรรณะ คือ พราหมณ์ กษัตริย์ แพศย์ ศูทร"
วรรณะ 3,น.,หนังสือ เช่น วรรณกรรม วรรณคดี.
วรรณึก 0,น.,"ผู้เขียน, ผู้ประพันธ์"
วรรณึก 1,น.,เลขานุการ.
วรรธกะ 0,น.,ผู้เจริญ.
วรรธนะ 0,น.,"ความเจริญ, ความงอกงาม."
วรรษ 0,น.,"พรรษ, ฝน"
วรรษ 1,น.,ปี.
วรรษา 0,น.,"พรรษา, ฤดูฝน"
วรรษา 1,น.,ปี.
วรวิหาร 0,น.,"เรียกพระอารามหลวงชั้นโทชนิดตํ่าสุด ว่า ชั้นโทชนิดวรวิหาร เช่น วัดบพิตรพิมุข วัดอนงคาราม, เรียกพระอารามหลวงชั้นตรีชนิดหนึ่ง มีฐานะตํ่ากว่าชนิดราชวรวิหาร ว่า ชั้นตรีชนิดวรวิหาร เช่น วัดราชนัดดา วัดเทพธิดา."
วรัญญู 0,น.,“ผู้ตรัสรู้ธรรมอันประเสริฐ” คือ พระพุทธเจ้า.
วรากะ 0,น.,"ตุ่ม, ไห, หม้อนํ้า."
วรากะ 1,ว.,"น่าเวทนา, น่าสงสาร."
วรางคณา 0,น.,หญิงผู้ประเสริฐ.
วราห์ 0,น.,หมู.
วราหะ 0,น.,หมู.
วรุณ 0,น.,"พระพิรุณ, เทวดาแห่งนํ้า, เทวดาแห่งฝน."
วรุตดม 0,ว.,ประเสริฐสุด.
วรุตดม 1,ว.,"ยอดเยี่ยม, ประเสริฐ, เลิศ."
วรุตมะ 0,ว.,ประเสริฐสุด.
วรุตมะ 1,ว.,"ยอดเยี่ยม, ประเสริฐ, เลิศ."
วรูถะ 0,น.,"การป้องกัน, ที่ป้องกัน, ที่พัก"
วรูถะ 1,น.,เครื่องป้องกัน
วรูถะ 2,น.,"เกราะ, โล่."
วโรดม 0,ว.,ประเสริฐสุด.
วโรดม 1,ว.,"ยอดเยี่ยม, ประเสริฐ, เลิศ."
วโรตมะ 0,ว.,ประเสริฐสุด.
วโรตมะ 1,ว.,"ยอดเยี่ยม, ประเสริฐ, เลิศ."
วฤก 0,น.,หมาป่า.
วฤษภ 0,น.,พฤษภ.
วฤษละ 0,น.,คนชั่ว.
วลัช 0,น.,ปลาชนิดหนึ่ง.
วลัญช์ 0,น.,"รอย, เครื่องหมาย"
วลัญช์ 1,น.,ทาง
วลัญช์ 2,น.,การใช้สอย.
วลัญชน์ 0,น.,การใช้สอย.
วลัย 0,น.,"กำไลมือ, ทองกร"
วลัย 1,น.,"ของที่เป็นวงกลม, วงกลม."
วลาหก 0,น.,เมฆ.
