คำ,POS,ความหมาย
ผลลัพธ์ 0,น.,"จำนวนที่ได้จากการคำนวณ เช่น ถอดกรณฑ์ที่ ๒ ของ ๔๙ ได้ผลลัพธ์เป็น ๗, ผล ก็ว่า."
ผลอ 0,ว.,"โบ๋, โหว, เช่น ปากผลอ"
ผลอ 1,ว.,ประจบประแจง เช่น พูดผลอ.
ผล็อง 0,ว.,เสียงเช่นของตกลงในไห.
ผล็อย 0,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผล็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผล็อย, ผ็อย หรือ ผ็อย ๆ ก็ว่า."
ผล็อย ๆ 0,ว.,"อาการที่ร่วงหรือหล่นไปโดยเร็ว เช่น ฝนตกผล็อย ๆ, อาการที่หลับไปโดยเร็ว เช่น หลับผล็อย, ผ็อย หรือ ผ็อย ๆ ก็ว่า."
ผละ 0,ก.,"แยกออก, ละไว้, เช่น ลูกพอโตก็ผละออกจากพ่อแม่, ทิ้งไป เช่น ผละไปหาคนรักใหม่."
ผละงาน 0,ก.,"ละทิ้งการงานไปโดยกะทันหัน, นัดหยุดงาน."
ผลัก 0,ก.,ใช้มือดันให้พ้นตัวหรือให้เคลื่อนที่ไปทันที เช่น ผลักประตู.
ผลักดัน 0,ก.,พยายามทำให้เป็นอย่างที่ต้องการ.
ผลักภาระ 0,ก.,ทำให้พ้นตัวไป.
ผลักไส 0,ก.,"ดันให้ห่างตัวไป, โดยปริยายหมายความว่า ขับไล่ไป."
ผลัด 0,ก.,เปลี่ยนแทนที่ เช่น ผลัดเสื้อผ้า ผลัดเวร ผลัดใบ ผลัดขน.
ผลัด 1,น.,ลักษณนามเรียกการผลัดเปลี่ยนเวรยาม เช่น เปลี่ยนเวรวันละ ๓ ผลัด.
ผลัดเปลี่ยน 0,ก.,ผลัดกันประจำหน้าที่ เช่น ผลัดเปลี่ยนเวรยาม.
ผลัดแผ่นดิน 0,ก.,"เปลี่ยนพระเจ้าแผ่นดิน คือ พระเจ้าแผ่นดินพระองค์ใหม่ขึ้นครองราชสมบัติ, เปลี่ยนแผ่นดิน ก็ว่า."
ผลับ 0,ว.,เร็ว
ผลับ 1,ว.,เสียงอย่างเสียงสุนัขกินนํ้าข้าว.
ผลัวะ 0,ว.,อาการที่ผลุนผลันเข้าไปหรือออกมาอย่างรวดเร็ว เช่น เปิดประตูผลัวะเข้าไป
ผลัวะ 1,ว.,เสียงดังอย่างเอาดินปาพุ่มไม้หรืออย่างเสียงนกเขาที่บินออกจากพุ่มไม้.
ผลา 0,น.,ง้าว
ผลา 1,น.,ก้อนหิน.
ผลา 2,ว.,กล้า
ผลา 3,ว.,คม.
ผลาญ 0,ก.,"ทำลายให้หมดสิ้นไป, บางทีหมายถึงทำลายทรัพย์สมบัติให้หมดสิ้นไป เช่น ผลาญพ่อผลาญแม่ คือ ทำลายทรัพย์สมบัติของพ่อแม่ให้หมดสิ้นไป."
ผลานิสงส์ 0,น.,"ความไหลออกแห่งผล (ความดี), ผลแห่งบุญกุศล."
ผลาผล 0,น.,ลูกไม้ใหญ่น้อย.
ผลาหาร 0,น.,อาหารคือลูกไม้.
ผลิ 0,ก.,"เริ่มงอกปริออกมา, เริ่มแตกดอกออกใบ, เช่น ดอกไม้ผลิ ใบไม้ผลิ."
ผลิก- 0,น.,ผลึก.
ผลิกศิขรี 0,น.,เขาแก้วผลึก คือ เขาไกรลาส.
ผลิกศิลา 0,น.,หินผลึก.
ผลิกะ 0,น.,ผลึก.
ผลิต 0,ก.,ทำให้เกิดมีขึ้นตามที่ต้องการด้วยอาศัยแรงงานหรือเครื่องจักรเป็นต้น เช่น ผลิตข้าว ผลิตรถยนต์ ผลิตครู ผลิตบัณฑิต.
ผลิต- 0,ก.,ทำให้เกิดมีขึ้นตามที่ต้องการด้วยอาศัยแรงงานหรือเครื่องจักรเป็นต้น เช่น ผลิตข้าว ผลิตรถยนต์ ผลิตครู ผลิตบัณฑิต.
ผลิตกรรม 0,น.,การทำให้เป็นผล.
ผลิตผล 0,น.,"ผลที่ทำขึ้น, ผลที่ได้จากการผลิตด้วยอาศัยแรงหรือเครื่องจักรเป็นต้น."
ผลิตภัณฑ์ 0,น.,สิ่งที่ทำขึ้น.
ผลิน 0,ว.,มีผล.
ผลี 0,ว.,มีผล.
ผลีผลาม 0,ว.,รีบร้อนเกินไปโดยไม่ระมัดระวังหรือไม่ถูกกาลเทศะ.
ผลึก 0,น.,"ชื่อแก้วอย่างหนึ่งมีสีใสขาว เรียกว่า แก้วผลึก, สิ่งมีลักษณะขาวใสดั่งแก้ว เช่น น้ำตาลตกผลึก ผลึกน้ำตาล. (ป. ผลิก)"
ผลึก 1,น.,ของแข็งที่มีโครงสร้างเป็นรูปทรงเรขาคณิตที่แน่นอนเฉพาะตัว.
ผลึ่ง 0,ก.,"บวมขึ้น, พองขึ้น."
ผลึ่ง 1,ว.,"เสียงดังอย่างเสียงของหนัก ๆ ตกลงที่พื้น, อาการที่ล้มหงายไปทันทีทันใด ในคำว่า ล้มผลึ่ง หงายผลึ่ง."
ผลือ 0,น.,ปม.
ผลุ 0,ว.,เสียงดังอย่างเสียงของอ่อนน่วมตกลง เช่น มะละกอสุกหล่นลงมาดังผลุ.
ผลุง 0,ว.,"อาการที่ทิ้งหรือปาสิ่งของไปโดยเร็ว เช่น ทิ้งผลุง, อาการที่กระโดดไปโดยเร็ว ในคำว่า โดดผลุง, เสียงอย่างเสียงของหนักตกนํ้า."
ผลุด 0,ก.,"หลุดเข้าหรือออกโดยเร็ว, มุดเข้าหรือออกโดยเร็ว."
ผลุน 0,ก.,ไปหรือมาอย่างกะทันหัน เช่น นั่งคุยกันอยู่ดี ๆ ก็ผลุนออกไป อยู่ ๆ เขาก็ผลุนเข้ามาในห้อง.
ผลุนผลัน 0,ก.,ทำไปโดยทันทีทันใดไม่ยับยั้งรั้งรอ เช่น พอพูดจบเขาก็ผลุนผลันออกไป.
ผลุบ 0,ก.,ที่ดำลง มุดลง หรือลับหายเข้าไปโดยรวดเร็วทันที เช่น นกผลุบเข้ารัง หนูผลุบเข้าไปในรู.
ผลุบ ๆ โผล่ ๆ 0,ว.,"อาการที่ผลุบลงแล้วโผล่ขึ้น เช่น กวนน้ำให้ขุ่น เดี๋ยวปลาก็ผลุบ ๆ โผล่ ๆ มาให้จับ, อาการที่ผลุบเข้าไปแล้วโผล่ออกมา เช่น มาผลุบโผล่ ๆ อยู่แถวนี้ จะหาใครหรือ, จม ๆ ลอย ๆ เช่น ขอนลอยน้ำผลุบ ๆ โผล่ ๆ, โดยปริยายหมายความว่า ไปหรือมาไม่สมํ่าเสมอ เช่น เขาอาสามาช่วยงานบ้าน แต่ทำผลุบ ๆ โผล่ ๆ มาบ้างไม่มาบ้าง, กะผลุบกะโผล่ ก็ว่า."
ผลุบผลับ 0,ว.,"ลุกลน, ไม่เรียบร้อย, เช่น เขาเป็นคนผลุบผลับ ชอบทำของแตกบ่อย ๆ."
ผลุบโผล่ ๆ 0,ว.,"อาการที่ผลุบลงแล้วโผล่ขึ้น เช่น กวนน้ำให้ขุ่น เดี๋ยวปลาก็ผลุบ ๆ โผล่ ๆ มาให้จับ, อาการที่ผลุบเข้าไปแล้วโผล่ออกมา เช่น มาผลุบโผล่ ๆ อยู่แถวนี้ จะหาใครหรือ, จม ๆ ลอย ๆ เช่น ขอนลอยน้ำผลุบ ๆ โผล่ ๆ, โดยปริยายหมายความว่า ไปหรือมาไม่สมํ่าเสมอ เช่น เขาอาสามาช่วยงานบ้าน แต่ทำผลุบ ๆ โผล่ ๆ มาบ้างไม่มาบ้าง, กะผลุบกะโผล่ ก็ว่า."
ผลุย 0,ว.,อาการที่เชือกหรือปมหลุดโดยเร็ว.
ผลู 0,น.,ทาง.
ผลูบด 0,น.,ทางเลี้ยว.
ผลูแบก 0,น.,ทางแยก.
ผวน 0,ก.,"หวน, กลับ, เช่น ผวนคำ, เรียกคำที่พูดทวนกลับเช่นนั้น เช่น ตกที่อิฐ ผวนเป็น ติดที่อก ว่า คำผวน."
ผวย 0,น.,เรียกผ้าห่มนอน ว่า ผ้าผวย.
ผวา 0,ก.,แสดงอาการเช่นเอามือไขว่คว้าหรืออ้าแขนโถมตัวเข้ากอดเมื่อสะดุ้งตกใจหรือตื่นเต้นเป็นต้น.
ผวา 1,ว.,"อาการที่หวาดสะดุ้งเพราะตกใจกลัวเป็นต้น เช่น นอนผวากลัวโจรมาปล้น, อาการที่เด็กนอนสะดุ้งยกมือไขว่คว้า ในคำว่า เด็กนอนผวา, อาการที่อ้าแขนโผเข้ากอดกัน เช่น เด็กวิ่งผวาเข้าหาแม่."
ผสม 0,ก.,รวมกันเข้า.
ผสมเทียม 0,ก.,ผสมพันธุ์ด้วยวิธีฉีดนํ้าอสุจิเข้าอวัยวะสืบพันธุ์ของสตรีหรือสัตว์ตัวเมียโดยไม่ได้ร่วมสัมพันธ์ทางเพศกัน.
ผสมผสาน 0,ก.,"เก็บไว้ทีละเล็กทีละน้อย, เก็บเล็กผสมน้อย."
ผสมผเส 0,ว.,ปนเปกัน.
ผสมพันธุ์ 0,ก.,"สืบพันธุ์, คัดเลือกพันธุ์ที่มีคุณภาพมาผสมกัน, ประสมพันธุ์ ก็ว่า."
ผสมโรง 0,ก.,"พลอยไปด้วย, ร่วมด้วย."
ผสมเสร็จ 0,น.,"ชื่อสัตว์เลี้ยงลูกด้วยนมชนิด Tapirus indicus Desmarest ในวงศ์ Tapiridae เป็นสัตว์กีบคี่ขนาดใหญ่ จมูกและริมฝีปากบนยื่นยาวออกมาคล้ายงวงยืดหดเข้าออกได้ ขนลำตัวตั้งแต่หัว คอ ไหล่ และขาหน้าสีดำ ขาหลังไปจดก้นสีดำ ส่วนที่เหลือกลางลำตัวตั้งแต่สันหลังลงมาถึงท้องมีสีขาว ขอบหูสีขาว หางสั้น ลูกเกิดใหม่ตัวมีลายสีขาวขาดเป็นท่อน ๆ ทอดไปตามความยาวลำตัว กินหญ้า ใบไม้ และผลไม้ เป็นสัตว์ป่าสงวนของไทย, ผสมเสร็จ ก็เรียก."
ผสาน 0,ก.,ประสาน.
ผสาย 0,ก.,"กระจาย, เรียงราย, เช่น ตรีมุขสิงหาสน์แก้ว กรองผสาย (เฉลิมพระเกียรติพระนารายณ์)."
ผสาร 0,ก.,ผสาน.
ผอก 0,น.,การกินข้าว
ผอก 1,น.,ข้าวที่กิน
ผอก 2,น.,"ภาชนะที่อาจสวมหรือใส่สิ่งอื่นได้, ปลอก"
ผอก 3,น.,ปลาหรือกุ้งประสมตำกับเกลือ.
ผอก 4,ก.,ใช้ข้าวสุกเป็นเครื่องมือในการเชื้อเชิญผีออกจากคนที่กำลังเจ็บป่วยเพื่อให้หาย.
ผอก 5,ว.,น่าเกลียด เช่น แลจะให้แก่พราหมณ์เถ้าผอกหงอกหลง (ม. คำหลวง มหาราช).
ผอง 0,ว.,"ทั้งปวง, ทั้งหมด."
ผ่อง 0,ว.,"ปลั่ง, ปราศจากมลทิน, ไม่ขุ่นมัว, เช่น ผิวผ่อง หน้าผ่อง ขาวผ่อง."
ผ่อง 1,ก.,ออกเสียงร้องว่า “ผ่อง” เมื่อเปิดไพ่ขึ้นมาเข้าตอง เป็นคำใช้ในการเล่นไพ่ผ่องไทยหรือจีน.
ผ่องแผ้ว 0,ว.,"เปล่งปลั่ง, บริสุทธิ์, สะอาดหมดจด, เช่น จิตใจผ่องแผ้ว."
ผ่องใส 0,ว.,"สุกใส, บริสุทธิ์, เช่น จิตใจผ่องใส, แจ่มใส, มีน้ำมีนวล, เช่น หน้าตาผ่องใส."
ผอด 0,ก.,"หายใจ, ดูดลม (จากปอด)."
ผ่อน 0,ก.,ทำให้หย่อนหรือคลายความตึง เช่น ผ่อนสายป่านว่าว ผ่อนหนี้ ผ่อนอารมณ์.
ผ่อนคลาย 0,ก.,ลดความตึงเครียด เช่น เหตุการณ์ผ่อนคลาย.
ผ่อนชำระ 0,ก.,ทยอยจ่ายเป็นงวด ๆ.
ผ่อนปรน 0,ก.,"แบ่งหนักให้เป็นเบา, เอาไปทีละน้อย, ขยับขยายให้เบาบางลง."
ผ่อนผัน 0,ก.,"ลดหย่อนตาม, ลดหย่อนให้."
ผ่อนส่ง 0,ก.,ผ่อนชำระ เช่น ผ่อนส่งบ้าน
ผ่อนส่ง 1,ก.,ค่อยเป็นค่อยไปทีละน้อย เช่น ตายแบบผ่อนส่ง.
