คำ,POS,ความหมาย
ตกเขียว 0,น.,"วิธีการที่นายทุนทำสัญญาซื้อขายข้าวหรือผลไม้ตามที่ตกลงกันกับชาวนา ชาวสวน หรือชาวไร่เมื่อข้าวลัดใบหรือผลไม้ยังอ่อนอยู่ โดยตกลงกันว่านายทุนจะได้ข้าวเปลือกหรือผลไม้นั้นไปหลังจากนวดข้าวแล้วหรือเมื่อผลไม้นั้นแก่เต็มที่แล้ว เช่น ตกเขียวลำไย, โดยปริยายหมายถึงการที่พ่อแม่รับเงินจากนายทุนซึ่งจ่ายให้เป็นค่าตัวเด็กผู้หญิงไว้ล่วงหน้า แล้วนายทุนจะมารับตัวเด็กไปเพื่อค้าประเวณีเป็นการใช้หนี้คืนให้แก่นายทุน."
ตกคลัก 0,ก.,"อาการที่ปลาเป็นต้นมารวมกันอยู่ในบ่อหรือหนองที่นํ้างวด, ตกปลัก ก็ว่า"
ตกคลัก 1,ก.,ในการเล่นดวดหมายถึงลักษณะที่หมาก ๓ ตัวเดินไปถึงที่สุด มารวมกันอยู่ในตาสุดท้ายที่จะสุกออกพ้นกระดาน แต่ทอดแต้มออกไม่ได้
ตกคลัก 2,ก.,โดยปริยายหมายถึงอาการที่คนมารวมกันมาก ๆ ไปไหนไม่ได้.
ตกคลั่ก 0,ก.,"อาการที่ปลาเป็นต้นมารวมกันอยู่ในบ่อหรือหนองที่นํ้างวด, ตกปลัก ก็ว่า"
ตกคลั่ก 1,ก.,ในการเล่นดวดหมายถึงลักษณะที่หมาก ๓ ตัวเดินไปถึงที่สุด มารวมกันอยู่ในตาสุดท้ายที่จะสุกออกพ้นกระดาน แต่ทอดแต้มออกไม่ได้
ตกคลั่ก 2,ก.,โดยปริยายหมายถึงอาการที่คนมารวมกันมาก ๆ ไปไหนไม่ได้.
ตกค้าง 0,ว.,หลงเหลืออยู่.
ตกเครือ 0,ก.,ออกเครือ (ใช้แก่กล้วย).
ตกงาน 0,ก.,"ว่างงาน, ไม่มีงานทำ."
ตกจั่น 0,ก.,ออกดอก (ใช้แก่หมากและมะพร้าว).
ตกใจ 0,ก.,"สะดุ้งขึ้นโดยไม่รู้ตัวเมื่อได้ยินเสียงดัง ๆ หรือมีใครมาถูกต้องตัว, ใจหาย."
ตกดิน 0,ก.,อาการที่ดวงอาทิตย์ลับขอบฟ้าไป.
ตกตะกอน 0,ก.,มีตะกอนนอนก้น.
ตกตะลึง 0,ก.,"ตกใจจนพูดไม่ออก, แสดงอาการงงงัน."
ตกต่ำ 0,ก.,มีฐานะหรือค่าลดลงกว่าเดิม.
ตกแต่ง 0,ก.,"ประดับ, ปรุงจัดให้ดี, ทำให้งาม, เช่น ของตกแต่งบ้าน, ตบแต่ง ก็ว่า."
ต๊กโต 0,น.,ตุ๊กแก. (ดู ตุ๊กแก ๑).
ตกใต้เถรเทวทัต 0,ก.,ตกในนรกขุมตํ่าที่สุดคือมหาอเวจีนรก.
ตกถังข้าวสาร 0,น.,"ผู้ชายที่มีฐานะไม่ค่อยดีได้แต่งงานกับผู้หญิงที่รุ่มรวย, ตกถังข้าวสาร ก็ว่า."
ตกทอง 0,น.,วิธีการหลอกลวงด้วยการใช้ทองปลอมที่มีน้ำหนักมากกว่าไปแลกเป็นทองแท้ที่มีน้ำหนักน้อยกว่า.
ตกท้องช้าง 0,ก.,ลักษณะที่สายป่านว่าวเป็นต้นหย่อนลง
ตกท้องช้าง 1,ก.,"ลวดบัวประกอบฐานผนังโบสถ์ หัวท้ายงอนขึ้น อ่อนลงตรงกลาง, ตกท้องสำเภา หรือ ท้องอัสดงคต ก็เรียก."
ตกท้องสำเภา 0,น.,"ลวดบัวประกอบฐานผนังโบสถ์ หัวท้ายงอนขึ้น อ่อนลงตรงกลาง, ตกท้องช้าง หรือ ท้องอัสดงคต ก็เรียก."
ตกทอด 0,ก.,"สืบต่อกันมาเป็นทอด ๆ, สืบต่อจากผู้หนึ่งไปยังอีกผู้หนึ่ง, เช่น มรดกตกทอด"
ตกทอด 1,ก.,เรียกบำเหน็จหรือบำนาญที่ตกแก่ทายาทของผู้รับบำเหน็จหรือบำนาญ ว่า บำเหน็จตกทอด หรือ บำนาญตกทอด.
ตกที่นั่ง 0,ก.,"ตกอยู่ในฐานะ, ตกอยู่ในภาวะ, (มักใช้ในทางไม่ดี) เช่น ตกที่นั่งลำบาก ตกที่นั่งเสียเงิน."
ตกนรกทั้งเป็น 0,ก.,ได้รับความลำบากแสนสาหัสเช่นคนที่ได้รับโทษทัณฑ์ในเรือนจำ.
ตกน้ำมัน 0,ว.,เรียกเสาที่มีนํ้ามันซึมออกมาว่า เสาตกนํ้ามัน.
ตกน้ำไม่ว่าย 0,ก.,ไม่ช่วยตัวเอง.
ตกน้ำไม่ไหลตกไฟไม่ไหม้ 0,ก.,"ตกอยู่ในที่คับขันอย่างไรก็ไม่เป็นอันตราย เช่น คนดีตกน้ำไม่ไหล ตกไฟไม่ไหม้, เป็นคำเปรียบเทียบ หมายความว่า ตกอยู่ที่ใดก็ไม่สูญหาย เช่น ของหลวงตกนํ้าไม่ไหล ตกไฟไม่ไหม้."
ตกใน 0,ก.,อาการที่เลือดไม่ไหลออกข้างนอก ตกลงภายในเมื่อถูกแทงหรือฟันเป็นต้น เรียกว่า เลือดตกใน
ตกใน 1,ก.,โดยปริยายใช้เรียกอาการที่ต้องกลํ้ากลืนความทุกข์ไว้ ไม่แสดงออกมาว่า นํ้าตาตกใน.
ตกเบ็ด 0,ก.,"หย่อนเบ็ดล่อปลา, โดยปริยายหมายความว่า ล่อให้หลงโดยมีเครื่องล่อ."
ตกเบ็ด 1,น.,ชื่อการพนันอย่างหนึ่ง.
ตกเบิก 0,ก.,ได้รับเงินที่ค้างจ่ายย้อนหลัง.
ตกประหม่า 0,ก.,เกิดความรู้สึกสะทกสะท้านพรั่นใจ.
ตกปลอก 0,ก.,สวมปลอกที่ข้อตีนคู่หน้าของช้าง เพื่อล่ามไว้ไม่ให้ไปหากินไกลหลังจากที่ใช้งานแล้ว.
ตกปลัก 0,ก.,"อาการที่ปลาเป็นต้นมารวมกันอยู่ในบ่อหรือหนองที่นํ้างวด, ตกคลัก หรือ ตกคลั่ก ก็ว่า."
ตกปากตกคำ 0,ก.,"ตกลง, รับรอง, ตกปากลงคำ หรือ ตกปากรับคำ ก็ว่า."
ตกเป็น 0,ก.,กลายเป็น เช่น ตกเป็นข่าว ตกเป็นจำเลย.
ตกเป็นเบี้ยล่าง 0,ก.,"ตกเป็นรอง, เสียเปรียบ."
ตกเป็นพับ 0,ก.,เป็นอันจบกันไป.
ตกผลึก 0,ก.,กลายเป็นผลึก (ใช้แก่สารละลาย)
ตกผลึก 1,ก.,"โดยปริยายหมายความว่าลึกซึ้งแจ่มแจ้งจากการสะสมความรู้หรือความคิด เช่น เขาศึกษาประวัติศาสตร์ไทยอย่างจริงจังจนความรู้ตกผลึก, งวดเข้า เช่น คดีนี้จวนจะตกผลึก."
ตกผ้า 0,ก.,"มีประจำเดือน, ถึงผ้า ก็ว่า."
ตกพุ่มม่าย 0,ก.,อยู่ในฐานะที่เป็นม่าย.
ตกพุ่มม่าย 1,ว.,"เรียกชายหรือหญิงที่หย่าขาดจากความเป็นผัวเมียกันหรือฝ่ายใดฝ่ายหนึ่งตายจากไป, ตกพุ่มหม้าย หรือ เป็นม่าย ก็ว่า."
ตกฟอง 0,ก.,ออกไข่ เช่น ไก่ตกฟอง.
ตกฟาก 0,ก.,"เกิด, เรียกเวลาที่เด็กออกพ้นครรภ์มารดาว่า เวลาตกฟาก (พื้นเรือนโบราณโดยมากเป็นฟาก)"
ตกฟาก 1,ก.,โดยปริยายใช้ในลักษณะที่พูดคำเถียงคำไม่หยุดปาก ว่า เถียงคำไม่ตกฟาก.
ตกมัน 0,ว.,"ลักษณะที่ต่อมน้ำมันที่ขมับของช้างบวมโตและมีน้ำมันใส ๆ ไหลออกมา ช้างตัวผู้จะมีอารมณ์รุนแรง ก้าวร้าว ดุร้าย มีกลิ่นสาบฉุน, เรียกช้างที่มีอาการเช่นนั้น ว่า ช้างตกมัน."
ตกม้าตาย 0,ว.,"แพ้, เสียเชิง, เช่น ถ้าเตรียมตัวไม่ดี ถูกกรรมการซักเข้าหน่อยก็คงตกม้าตาย."
ตกมูก 0,ก.,อาการที่นํ้าเมือกไหลออกทางทวารหนัก.
ตกยาก 0,ก.,"ลำบาก, ยากจน, ขัดสน."
ตกรางวัล 0,ก.,ให้รางวัล.
ตกลง 0,ก.,"ยินยอมพร้อมใจ, ปลงใจ."
ตกล่องปล่องชิ้น 0,ก.,ตัดสินใจที่จะร่วมมือหรือร่วมชีวิตด้วย.
ตกลึก 0,ก.,ไปถึงน้ำลึกพ้นสันดอนออกไป
ตกลึก 1,ก.,"เข้าไปที่ลึก, สู่ที่ลึก, สู่ที่ลำบาก เช่น เห็นเขาตกเขาแตกมาตกลึก อนาถนึกแล้วน่าน้ำตาไหล (นิ. พระบาท)"
ตกลึก 2,ก.,โดยปริยายหมายความว่า ถลำลึกเข้าไปในเรื่องใดเรื่องหนึ่ง.
ตกลูก 0,ก.,ออกลูก (ใช้แก่สัตว์) เช่น ม้าขุนสุวรรณพินิจจัย ตกลูกศีรษะเดียว ตัวเป็น ๒ ตัว ๘ เท้า เดินชิงศีรษะกัน ไก่พระศรีมโหสธ ฟักฟองตกลูกตัวเดียว ๒ ศีรษะ (พงศ. จันทนุมาศ).
ตกเลือด 0,ก.,"แท้งลูก, อาการที่เลือดออกผิดธรรมดาเนื่องจากแท้งลูกเป็นต้น, ราชาศัพท์ว่า ตกพระโลหิต."
ตกว่า 0,ว.,"คือ, คือว่า, รวมความว่า, ลงความว่า, ถือเอาว่า, บางทีใช้ว่า ตก ก็มี เช่น ตกมีฤทธิไกรกว่าพี่ยา (อิเหนา)."
ตกศึก 0,ก.,"เข้าสู่ภาวะสงคราม, มีสงคราม."
ตกสนับ 0,ก.,อาการที่หญ้าโทรมล้มทับหญ้าที่ขึ้นใหม่.
ตกสะเก็ด 0,ก.,อาการที่เลือดและนํ้าเหลืองแห้งติดกรังอยู่ที่ปากแผล.
ตกแสก 0,ว.,ที่หวีแหวกกลางศีรษะ (ใช้แก่ผม) เช่น งามโศกตกแสกเมื่อยามเศร้า ปิ้มประหนึ่งจะเข้าประคองขวัญ (ขุนช้างขุนแผน).
ตกหนัก 0,ก.,"รับทุกข์, รับเคราะห์, รับภาระหรือหน้าที่หนัก."
ตกหนังสือ 0,ก.,เขียนคำที่ขาดเติมลง.
ตกหมก 0,ก.,อาการที่เลือดระดูเสียที่หมักหมมอยู่ข้างในไหลออกมา.
ตกหล่น 0,ก.,ขาดตกไปโดยไม่ตั้งใจ.
ตกหลุม 0,ก.,"ถูกลวงด้วยเล่ห์กลหรืออุบาย, เสียรู้, หลงกล."
ตกหลุมพราง 0,ก.,"ถูกลวงด้วยเล่ห์กลหรืออุบาย, เสียรู้, หลงกล."
ตกอับ 0,ก.,"ถึงที่อับจน, ถึงคราวชะตาตก."
ตง 0,น.,ไม้เครื่องเรือนที่วางบนหลังคานสำหรับรองพื้นกระดานหรือฟาก.
ต๋ง 0,ก.,"อาการที่เจ้าของบ่อนชักเอาเงินจากขาไพ่ที่เป็นผู้กินหรือลูกค้าที่แทงถูกในการพนันเช่นถั่ว โป, เรียกเงินที่ได้โดยวิธีนี้ ว่า เงินค่าต๋ง."
ตง 1,น.,ชื่อไผ่ชนิด Dendrocalamus asper (Roem. et Schult.) Backer et K. Heyne ในวงศ์ Gramineae ลำต้นใหญ่ ไม่มีหนาม หน่อกินได้.
ต๋ง 1,ก.,"อาการที่เอาเชือกผูกของหนัก ๆ เช่นเรือนแพ แพซุง ยึดหรือพันไว้กับหลักเป็นต้นบนตลิ่งแล้วค่อย ๆ ผ่อนไป, เอาเชือกเป็นต้นผูกของหนัก ๆ เช่นเสาไว้แล้วค่อย ๆ พยุงให้ตั้งขึ้นแล้วผ่อนลงหลุม, ขัดไว้ไม่ให้เลื่อนหลุดออกอย่างขัดไม้ขันชะเนาะ."
ตงฉิน 0,ว.,"ซื่อตรง, ซื่อสัตย์."
ตงิด 0,ว.,"เล็กน้อย, ทีละน้อย ๆ, (ใช้แก่ความรู้สึก) เช่น โกรธตงิด ๆ หิวตงิด ๆ."
ตงิด ๆ 0,ว.,"เล็กน้อย, ทีละน้อย ๆ, (ใช้แก่ความรู้สึก) เช่น โกรธตงิด ๆ หิวตงิด ๆ."
ตงุ่น 0,ว.,เรียกนํ้าตาลที่เคี่ยวจนเป็นยางอย่างนํ้าผึ้ง ว่า นํ้าตาลตงุ่น.
ตจ- 0,น.,"หนัง, เปลือกไม้."
ตจปัญจก-กรรมฐาน 0,น.,กรรมฐานอันบัณฑิตกำหนดด้วยอาการมีหนังเป็นลำดับที่ ๕ เป็นอารมณ์ คือ กรรมฐานที่ท่านสอนให้พิจารณาส่วนต่าง ๆ ของร่างกายได้แก่ ๑. ผม ๒. ขน ๓. เล็บ ๔. ฟัน และ ๕. หนัง ให้เห็นว่าเป็นของไม่เที่ยง.
ตจสาร 0,น.,ต้นไม้มีผิวเปลือกแข็งเช่นต้นไผ่.
ตด 0,ก.,"อาการที่ลมระบายออกทางทวารหนัก, ผายลม."
ตด 1,น.,ลมที่ออกจากทวารหนัก.
ตด 2,น.,"ชื่อแมลงพวกด้วงหลายชนิดหลายสกุล ในวงศ์ Carabidae หัวและอกเล็ก แคบ ท้องโต ปีกแข็งคลุมส่วนท้องไม่หมด ลำตัวยาว ๒-๓ เซนติเมตร สีนํ้าตาลเหลืองหรือนํ้าตาลแก่ มีลายสีเข้มตามหัว อก และท้อง เมื่อถูกรบกวนสามารถปล่อยสารพิษประเภทควินอลออกมาทางก้นมีเสียงดัง ร้อนและมีควัน ที่สำคัญ เช่น ชนิด Pheropsophus occipitalis (MacLeay), P. javanus (Dejean), ปักษ์ใต้เรียก ขี้ตด."
ตดหมูตดหมา 0,น.,"ชื่อไม้เถาหลายชนิดในสกุล Paederia วงศ์ Rubiaceae ลำต้นมีขน กลิ่นเหม็น เช่น ชนิด P. linearis Hook.f. ใช้แต่งกลิ่นอาหารและทำยาได้, ตดหมูตดหมา ก็เรียก."
ตติย- 0,ว.,"ที่ ๓, คำรบ ๓, มักใช้ประกอบหน้าคำอื่น เช่น ตติยวาร คือ วาระที่ ๓."
ตถาคต 0,น.,"คำเรียกพระพุทธเจ้า, คำที่พระพุทธเจ้าใช้แทนพระองค์เอง."
ตน 0,น.,ตัว (ตัวคน) เช่น ตนเป็นที่พึ่งของตน
ตน 1,น.,ลักษณนามใช้เรียกฤๅษี อมนุษย์ หรือพวกกายสิทธิ์ เป็นต้น เช่น ฤๅษี ๒ ตน ยักษ์ตนหนึ่ง วิทยาธร ๓ ตน.
ต้น 0,น.,"ลำของต้นไม้, เป็นชื่อรวมทั่วไปของต้นไม้และพืชผักต่าง ๆ เช่น ต้นมะขาม ต้นสัก ต้นหญ้า ต้นผักชี ต้นข้าว, ลักษณนามว่า ต้น เช่น มะม่วงต้นหนึ่ง ผักชี ๒ ต้น."
ต้น 1,น.,ตอนแรก ๆ เช่น ต้นสัปดาห์ ต้นเดือน ต้นปี ต้นความ
ต้น 2,น.,เรียกผู้ที่นับกันว่าเป็นผู้เริ่มต้นวงศ์สกุล ว่า ต้นวงศ์ ต้นสกุล
ต้น 3,น.,เบื้องต้นของสิ่งที่มีลักษณะกลมยาว เช่น ต้นขา ต้นแขน.
ต้น 4,ว.,แรก เช่น หน้าต้น
ต้น 5,ว.,แรกเริ่ม เช่น แต่ต้น.
ต้น 6,น.,คำนำหน้าชื่อเพลงไทย เช่น ต้นเพลงฉิ่ง ต้นเพลงยาว ต้นวรเชษฐ์.
ต้น 7,ส.,สรรพนามบุรุษที่ ๒ ใช้เรียกพระภิกษุสามัญ เช่น ต้นอยู่วัดไหน.
ต้น 8,ว.,เนื่องในพระเจ้าแผ่นดิน เช่น ประพาสต้น กฐินต้น ช้างต้น ม้าต้น.
ต้น 9,น.,ผู้ที่ได้รับความไว้วางใจให้มีหน้าที่รักษาสิ่งของหรือทำกิจการประจำ เช่น ต้นกุญแจ ต้นห้องต้นบัญชี.
ต้นกล 0,น.,หัวหน้าช่างกลในเรือเดินทะเล เรือรบ เป็นต้น.
ต้นขั้ว 0,น.,"ส่วนต้นของใบเสร็จ เช็ค สลากกินแบ่ง เป็นต้น ที่ติดอยู่ในเล่ม เพื่อเก็บไว้เป็นหลักฐาน, หัวขั้ว ก็ว่า."
ต้นคอ 0,น.,ส่วนโคนของลำคอด้านหลัง.
ต้นคิด 0,น.,"ผู้ริเริ่ม, ผู้ประดิษฐ์แบบขึ้นใหม่."
ต้นเงิน 0,น.,"เงินต้น, เงินที่ให้กู้ยืมโดยไม่รวมดอกเบี้ย."
ต้นฉบับ 0,น.,"ฉบับจริงของเรื่องที่ประพันธ์หรือแต่งไว้เดิม, ฉบับที่เขียนหรือดีดพิมพ์ไว้เดิมก่อนตีพิมพ์, ต้นสำเนา."
ต้นชนดอก 0,น.,"ดอกเบี้ยเพิ่มขึ้นจนมีจำนวนเท่า ๆ กับเงินต้น, ดอกชนต้น ก็ว่า."
ต้นเชือก 0,น.,"ตำแหน่งมหาดเล็กชั้นหุ้มแพร ทำหน้าที่กำกับหัวขบวนเสด็จพระราชดำเนิน, คู่กับ ปลายเชือก."
ต้นตระกูล 0,น.,บรรพบุรุษดั้งเดิม.
ต้นตอ 0,น.,"เรื่องเดิม, เหตุเดิม, ที่เกิด."
ต้นตายใบเป็น 0,น.,"ชื่อไม้ล้มลุกชนิด Kalanchoe pinnata (Lam.) Pers. ในวงศ์ Crassulaceae, คว่ำตายหงายเป็น โคนตายปลายเป็น หรือ ส้มเช้า ก็เรียก, ปักษ์ใต้เรียก กะเร."
ต้นตำรับ 0,น.,"สูตรหรือตำราดั้งเดิม เช่น ยาหอมต้นตำรับ ต้นตำรับชาววัง, ผู้เป็นต้นคิดประดิษฐ์จนเป็นแบบแผนสืบต่อมา เช่น ท่านผู้หญิงเปลี่ยน ภาสกรวงศ์ เป็นต้นตำรับอาหารไทยหลายอย่าง."
ต้นทาง 0,น.,ปากทางเข้าออก อย่างทางเข้าบ่อนการพนันเป็นต้น เช่น ดูต้นทาง.
ต้นทุน 0,น.,ทุนเดิมสำหรับทำกิจการค้าเป็นต้น.
ต้นน้ำ 0,น.,"แหล่งที่เกิดของลำนํ้า, ยอดนํ้า ก็เรียก."
ต้นบท 0,น.,คนบอกบทให้คนรำรู้ว่าจะทำบทบาทอย่างไร หรือให้คนร้องรู้ว่าจะร้องทำนองและเนื้ออย่างไร.
ต้นแบบ 0,น.,"แบบดั้งเดิม, แบบที่มีมาแต่แรก, แบบที่ทำขึ้นไว้แต่แรก, สิ่งที่สร้างขึ้นเป็นแบบฉบับ ใช้เป็นต้นเค้าสำหรับสร้างสิ่งอื่นให้มีลักษณะเดียวกันหรือคล้ายคลึงกัน."
ต้นเพลิง 0,น.,คนหรือสิ่งที่เป็นเหตุทำให้เกิดไฟไหม้.
ต้นมือ 0,น.,ตอนแรก ๆ เช่น ต้องสอนเด็กให้มีสัมมาคารวะเสียแต่ต้นมือ ถ้าโตแล้วจะสอนลำบาก.
ต้นไม้ 0,น.,คำรวมเรียกพืชทั่วไปโดยปรกติมีลำต้นใหญ่ มีกิ่งแยกออกไป เช่น ถนนสายนี้ปลูกต้นไม้ตลอด ๒ ข้างทาง.
ต้นไม้เงินต้นไม้ทอง 0,น.,เครื่องราชบรรณาการที่ทำเป็นต้นไม้ทองต้นไม้เงินเป็นคู่ ซึ่งประเทศราชส่งมาถวายแด่พระเจ้าแผ่นดินทุก ๆ ๓ ปี
ต้นไม้เงินต้นไม้ทอง 1,น.,เครื่องสักการะที่เจ้านายหรือขุนนางที่มีบรรดาศักดิ์ตั้งแต่เจ้าพระยาขึ้นไปถวายแด่พระเจ้าแผ่นดิน เมื่อได้รับสถาปนาให้ทรงกรมหรือเลื่อนกรมให้สูงขึ้น หรือเมื่อได้รับพระราชทานตั้งยศ.
ต้นร่าง 0,น.,ฉบับที่ร่างไว้เดิม.
ต้นร้ายปลายดี 0,น.,"ตอนแรกประพฤติตัวไม่ดี แต่ภายหลังกลับสำนึกตัวได้แล้วประพฤติดีตลอดไป, ตอนต้นไม่ดีไปดีเอาตอนหลัง."
ต้นเรือ 0,น.,รองผู้บังคับการเรือ.
ต้นเรื่อง 0,น.,"มูลเหตุที่ทำให้เกิดเรื่องนั้น ๆ, เรื่องเดิม, เรื่องก่อนที่จะเริ่มเรื่องที่แต่ง, เช่น เรื่องนนทุกเป็นต้นเรื่องรามเกียรติ์."
ต้นวายปลายดก 0,น.,ตอนต้นไม่ดีไปดีเอาตอนหลัง.
ต้นสังกัด 0,น.,ส่วนราชการที่ข้าราชการนั้น ๆ สังกัดอยู่ เช่น สำนักงานตำรวจแห่งชาติเป็นต้นสังกัดของข้าราชการตำรวจทุกคน.
ต้นสายปลายเหตุ 0,น.,ความเป็นมาของเรื่อง.
ต้นเสียง 0,น.,คนร้องนำ.
ต้นหน 0,น.,"ผู้ควบคุมทิศทาง ตำแหน่งของเรือ การเดินเรือในร่องน้ำ ในการเดินเรือทะเลหรือเดินอากาศยาน, (โบ) คนนำทาง เช่น ต้นหนบอกตำบล แลนา ให้หยุดพลเอาทัพ แลนา (ลอ)."
ต้นเหตุ 0,น.,คนหรือสัตว์เป็นต้นที่ทำให้เกิดเหตุเกิดเรื่อง.
ตนัย 0,น.,ลูกชาย.
ตนุ 0,น.,"ตัว, ตน."
ตนุ 1,ส.,"ฉัน, ข้าพเจ้า."
ตนุ 2,น.,ชื่อเต่าทะเลชนิด Chelonia mydas (Linn.) ในวงศ์ Cheloniidae เกล็ดกระดองหลังแต่ละเกล็ดมีลายเป็นทางคล้ายแสงอาทิตย์ จึงมีผู้เรียกว่า เต่าแสงอาทิตย์ ตีนแบนเป็นพาย ตีนหน้าใหญ่ยาวใช้เป็นหลักในการว่ายน้ำ ปรกติอาศัยอยู่ในทะเล จะขึ้นมาตามชายหาดเฉพาะเมื่อจะวางไข่เท่านั้น.
ตนุมัชฌา 0,น.,"ชื่อฉันท์ชนิดหนึ่ง. (ป. ตนุมชฺฌา; ส. ตนุมธฺยมา, ตนุมธฺยา)"
ตนุมัธยมา 0,น.,"ชื่อฉันท์ชนิดหนึ่ง. (ป. ตนุมชฺฌา; ส. ตนุมธฺยมา, ตนุมธฺยา)"
ตนุมัธยา 0,น.,"ชื่อฉันท์ชนิดหนึ่ง. (ป. ตนุมชฺฌา; ส. ตนุมธฺยมา, ตนุมธฺยา)"
ตบ 0,น.,"ชื่อไม้นํ้าในวงศ์ Pontederiaceae มี ๒ ชนิด คือ ชนิด Monochoria hastata (L.) Solms ขึ้นตามท้องนาที่แฉะและนํ้านิ่ง ดอกสีนํ้าเงิน ยอดอ่อนและดอกกินได้, คำสุภาพเรียกว่า ผักสามหาว, ผักตบไทย ก็เรียก, และชนิด Eichhornia crassipes (Mart.) Solms ขึ้นตามลำนํ้าทั่วไป ดอกสีม่วงอ่อน เรียกว่า ผักตบชวา."
ตบ 1,ก.,"เอาฝ่ามือหรือของแบน ๆ เป็นต้นตีอย่างแรง เช่น ตบหน้า ตบลูกเทนนิส, เอาฝ่ามือแตะเบา ๆ ด้วยความเอ็นดู เช่น ตบหัวเด็ก."
ตบตา 0,ก.,หลอกหรือลวงให้เข้าใจผิด.
ตบแต่ง 0,ก.,"ประดับ, ปรุงจัดให้ดี, ทำให้งาม, เช่น ของตบแต่งบ้าน, ตกแต่ง ก็ว่า."
ตบแต่ง 1,ก.,จัดให้ลูกสาวมีเรือนตามประเพณี เช่น ตบแต่งลูกสาวให้เป็นฝั่งเป็นฝา.
ตบเท้า 0,ก.,"อาการเดินแถวเป็นจังหวะพร้อม ๆ กัน โดยกระแทกตีนกับพื้นแรง ๆ ของทหารหรือตำรวจเป็นต้น เรียกว่า เดินตบเท้า, (ปาก) อาการที่ทหารหรือตำรวจรวมกลุ่มกันไปแสดงเจตนารมณ์อย่างเดียวกัน."
ตบแผละ 0,น.,การเล่นชนิดหนึ่ง มีคนเล่น ๒ คน นั่งหันหน้าเข้าหากัน แต่ละฝ่ายตบมือ ตบเข่าและตบมือของตัวเองก่อน จึงใช้มือซ้ายตบมือซ้ายของกันและกัน แล้วตบมือ ตบเข่า และตบมือ แล้วจึงใช้มือขวาตบมือขวาของกันและกัน แล้วเริ่มต้นใหม่.
ตบมือ 0,ก.,"เอาฝ่ามือตีกันให้เกิดเสียงเพื่อแสดงความยินดีเป็นต้น, ปรบมือ ก็ว่า, เอาฝ่ามือตีกันให้เกิดเสียงเพื่อทำให้เกิดจังหวะหรือขับไล่เป็นต้น."
