คำ,POS,ความหมาย
ว่องเวิย 0,ว.,ว่องไว ปราดเปรียว
ว่องไว้ 0,ก.,วางไว้ มอบให้ (กวีนิพนธ์)
ว้องเหล็ก 0,น.,ห่วงเหล็ก ลูกโซ่ ห่วงโซ่เหล็กที่ทำเป็นวงกลม ตรวน
วอด 0,ก.,วอด - หมดสิ้นไป ยุบลง ดับ ปิด ตาย
ว็อดแว็ด 0,ว.,วอกแวก - อาการที่ส่ายไปส่ายมาไม่แน่นอน
ว็อดแว็ด 1,ว.,(เห็น) ระยะสั้น ๆ ไม่ชัดเจน
วอน 0,ก.,วอน - ร่ำขอ เฝ้าร้องขอให้ทำตามประสงค์ ดีงาม น่าดู น่าชมไพเราะ ประเสริฐ
ว่อน 0,ว.,ว่อน เช่น แมลงวันบินว่อน อาการเคลื่อนไหวไปมาอย่างสับสน
วอนขอ 0,ก.,วอน - ร่ำขอ เฝ้าร้องขอให้ทำตามประสงค์ ดีงาม น่าดู น่าชมไพเราะ ประเสริฐ
วอนใจ 0,ว.,จับใจ ทำให้เคลิบเคลิ้ม
ว่อม 0,น.,หมวกผ้าชนิดไม่มีปีก ใช้สำหรับเด็กอ่อนหรือพระสงฆ์
วอย 0,ว.,เงียบเงียบสนิท มักใช้เป็น ดั้กปิ้งเอยนวอย - เงียบ หรือเงียบสนิทอย่างความเงียบในเวลาดึกสงัด
วอย ๆ 0,ว.,เสียงเรียกที่ได้ยินมาแต่ไกล ดูเพิ่มเติมที่ วะว่อย
วอแว 0,ก.,รบกวน เซ้าซี้
ว่อแว่วอแว 0,ก.,รบกวน เซ้าซี้
ว้อแอวด้าง 0,น.,โรคกลัวน้ำที่ทำให้เอวกระด้างเอี้ยวตัวไม่ได้
วะ 0,ก.,แหกออก เปิดออกกระจ่าง เช่น เปล่งวะ - โล่ง สดใส กระจ่าง ไม่มีสิ่งปิดบัง ไม่มีอุปสรรค
วะ 1,น.,ชื่อยันต์ชนิดหนึ่งเขียน ด้วยรูป ๐ ลงในตารางจำนวน ๑๐๘ ช่อง
วะพันตัว 0,น.,ชื่อลายสักลายหนึ่ง
วะว่อย 0,ว.,เสียงแผ่ว เสียงที่ได้ยินจากระยะไกลมาก มักใช้ในกวีนิพนธ์ ทั่วไปใช้ วอย ๆ
วัก 0,ก.,คว้า เหนี่ยว เกี่ยว ดึง กวัก ฉุด ฉวย - ยื่นมือไปจับมาโดยเร็ว วัก - เอาอุ้งมือตักน้ำขึ้นมา
วักษณ์ 0,น.,อก ทรวงอก ปรากฏในโคลงนิราศหริภุญชัย (ส.)
วัง 0,น.,ห้วงน้ำลึก ห้วงน้ำที่หมุนวน ห้วงน้ำที่เป็นแอ่งกว้างและลึก (ถ้าที่อยู่ของเจ้านายเรียกว่า คุ้ม)
วั่ง ๆ 0,ว.,ใส เป็นเงาวูบวาบ
วังเวง 0,ว.,เงียบ เปล่าเปลี่ยวใจ
วังสะ 0,น.,วงศ์ เชื้อสาย ตระกูล
วัชชี 0,น.,ชื่อแคว้นหนึ่งในอินเดียสมัยโบราณ (ป.)
วัชฌฆาตกะ 0,น.,เพชฌฆาต ผู้ประหาร คนฆ่าคน (ป.)
วัฏฏสังสาระ 0,น.,การเวียนว่ายตายเกิด (ป.)
วัฑฒกี 0,น.,ช่างไม้ (ป.)
วัณณนา 0,ก.,พรรณนา การกล่าวถ้อยคำให้ผู้ฟังนึกเห็นภาพ
วัณณะ 0,น.,รูปลักษณะ
วัณณะ 1,น.,"สี ผิว ชนิด อย่าง (ป. , ส. วรุขึ้นต้นว่า วันทานิ พุทธัง สัพพะ เม โทสัง (ป. วนุกการะที่ปาก นัยว่าให้โคมลอยนี้ขึ้นไปบูชาพระธาตุเกศแก้วจุฬามณีในสวรรค์ชั้นดาวดึงส์ เมื่อบรรจุควันร้อนเต็มที่แล้วจะปล่อยให้ลอยขึ้นไป ในอากาศ นิยมทำในเทศกาลปาเวณียี่เพงหรือลอยกระทง โคมลอย ก็ว่า)"
วัด 0,น.,วัด
วัด 1,ก.,เขก เช่น วัดหัว - เขกหัว
วัด 2,ก.,ตวัดขึ้นโดยแรง
วัด 3,ก.,สอบขนาดความยาวความสูง
วัดวา 0,น.,วัด อาราม
วัดวา 1,ก.,สอบความกว้างยาว โดยกางแขนเหยียดตรงทั้งสองข้าง
วัตถะ วัตถา 0,น.,ผ้า เสื้อ
วัตถุ 0,น.,สิ่งของ
วัน 0,น.,วัน เรียกว่า เมื่อวัน ระยะเวลา ๒๔ ชั่วโมง ตั้งแต่ย่ำรุ่งถึงย่ำรุ่ง
วัน 1,น.,ป่าไม้
วัน 2,ว.,ยังสว่างอยู่ ก่อนค่ำ
วัน 3,น.,วันอาทิตย์
วัน 4,น.,วันจันทร์
วัน 5,น.,วันอังคาร
วัน 6,น.,วันพุธ
วัน 7,น.,วันพฤหัสบดี
วัน 8,น.,วันศุกร์
วัน 9,น.,วันเสาร์
วันกำ 0,น.,วันที่ต้องรักษาความบริสุทธิ์ วันที่ต้องสำรวมอิริยาบถอย่างวันพระ เป็นต้น
วันเก้ากอง 0,น.,ชื่อวันที่ห้ามการเผาคพ
วันขอม 0,น.,ชื่อสันสกฤตของวันในรอบสัปดาห์
วันเข้าขึ้นหลอง 0,น.,ชื่อวันที่เหมาะแก่การนำข้าวขึ้นเก็บในยุ้ง
วันค่าม้วย 0,น.,ชื่อวันที่ห้ามทำการมงคลหรือพิธีกรรมต่าง ๆ
วันฅ่ำ 0,ว.,ตลอดวัน ตลอดเวลา ทั้งวัน
วันฅ่ำฅืนรุ่ง 0,ว.,ทั้งวันทั้งคืน
วันฅ่ำฅืนรุ่ง 1,ว.,เวลาที่ดำเนินมาตามลำดับ
วันฅืน 0,ว.,ทั้งวันทั้งคืน
วันฅืน 1,ว.,เวลาที่ดำเนินมาตามลำดับ
วันจม 0,น.,วันจม - วันเคราะห์ร้ายในเดือนทางจันทรคติห้ามการทำการมงคล
วันชอมเสีย 0,น.,ชื่อวันที่ไม่ควรทำการมงคลคู่กับวันลักเสีย
วันช้างดินออก 0,น.,ชื่อวันที่ควรทำการเพาะปลูก
วันซืน 0,น.,วานซืน
วันดา 0,น.,วันสุกดิบ - วันที่จัดเตรียมอุปกรณ์ต่าง ๆ ก่อนวันจัดงานพิธี ๑ วัน
วันเดือนดับ 0,น.,วันแรม ๑๕ ค่ำในเดือนคู่ และแรม ๑๔ ค่ำในเดือนคี่
วันเดือนเพง 0,น.,วันที่พระจันทร์เต็มดวง วันขึ้น ๑๕ ค่ำ
วันเดือนแรม 0,น.,ข้างแรม
วันเดือนออก 0,น.,ข้างขึ้น
วันตก 0,น.,ทิศตะวันตก
วันตกช้วย 0,น.,ทิศตะวันตกเฉียง เช่น ช้วยเหนือ ช้วยใต้ เป็นต้น
วันตกนกนอน 0,น.,ทิศตะวันตกไกลออกไป (ตำนานพื้นเมือง เชียงใหม่)
วันตากหงาย 0,น.,ชื่อวันที่ไม่ควรสู้ความในศาลหรือไปค้าทางน้ำ
วันตึง 0,น.,วันต่อจากวันมะเรื่อง ๒ วัน
วันตึ้ง 0,น.,วันต่อจากวันมะเรื่อง ๑ วัน
วันตื้อ 0,น.,วันต่อจากวันมะเรื่อง ๑ วัน
วันไต้ไฟหลวง 0,น.,ชื่อวันที่ห้ามการปลูกเรือน ปลูกข้าว ขึ้นบ้านใหม่ แต่งงาน หรืองานบวช
วันทา 0,น.,เรียกชื่อบทสวดมนต์ที่ขึ้นต้นว่า วันทามิ พุทธัง สัพพะ เม โทสัง
วันทา 1,ก.,ไหว้ แสดงอาการเคารพ
วันทาน 0,น.,วันทำพิธีถวายเครื่องไทยทานแก่พระสงฆ์ เป็นวันถัดจากวันสุดท้ายของช่วงที่มีการฉลองสมโภช
วันทาหน้อย 0,น.,คำขอขมาพระเถระ
วันทาหลวง 0,น.,คำขอขมาพระรัตนตรัย พระกรรมฐาน ครูบาอาจารย์ และสถานที่ศักดิ์สิทธิ์ทั้งหลายในวัด
วันไท 0,น.,ชื่อวันที่นับแบบไท คือ รอบละ ๖0 วัน เช่น วันกาบสัน วันเปิกสี เป็นต้น
วันนึ่ง 0,น.,วันหนึ่ง
วันนึ่ง 1,น.,วันอาทิตย์
วันนึ่ง 2,น.,หนึ่งวัน
วันเน่า 0,น.,เป็นวันที่อยู่ระหว่างวันสังขารล่องกับวันพญาวัน อาจจะมี ๑ หรือ ๒ วันก็ได้ถือว่าเป็นวันเสีย
วันเนาว์ 0,น.,เป็นวันที่อยู่ระหว่างวันสังขารล่องกับวันพญาวัน อาจจะมี ๑ หรือ ๒ วันก็ได้ถือว่าเป็นวันเสีย
วันป่วย 0,น.,ชื่อวันที่กำหนดว่าวันใดจะมีสิ่งใด หรือผู้ใดทำให้เกิดความวิบัติแก่ผู้กระทำ
วันป่วยบ้าน 0,น.,ห้ามการทำงานร่วมกันหรืองานฉลอง
วันป่วยพ่อเรือนแม่เรือน 0,น.,วันที่ไม่ควรทำการมงคลในครอบครัว
วันป่วยไม้ 0,น.,วันที่ไม่ควรกระทำการใดเกี่ยวกับต้นไม้ เช่น ตัดต้นไม้
วันปากเดือน 0,น.,วันถัดจาก วันพญาวัน ไปสองวัน
วันปากปี 0,น.,วันถัดจาก วันพญาวัน ไปหนึ่งวัน
วันปากวัน 0,น.,วันถัดจาก วันพญาวัน ไปสามวัน
วันผีเสื้อห้วย 0,น.,วันที่อารักษ์ประจำป่าจะไปอยู่ที่ในที่ต่าง ๆ เช่น ตัดไม้ถือเป็นวันมงคล
วันพญาวัน 0,น.,วันพญาวัน - วันเถลิงศกขึ้นจุลศักราชใหม่ ถัดจาก วันเน่า ถือเป็นวันมงคลยิ่ง
วันพรูก 0,น.,วันพรุ่งนี้ วันรุ่งขึ้น
วันฟ้าตี่แสง 0,น.,วันที่เหมาะแก่การประกอบพิธีมงคล โดยใช้เศษ ๒ ๔ ๕ ๖
วันฟู 0,น.,วันฟู - วันที่ถือเป็นมงคลในการประกอบพิธีกรรม
วันม้วย 0,น.,ชื่อวันที่ห้ามการเผาคพ
วันม้วย 1,น.,วันอัปมงคล ไม่เหมาะที่จะทำการต่าง ๆ ตามที่มีกำหนดไว้
วันม้วยดิน 0,น.,วันที่ห้ามขุดดิน
วันม้วยบ้าน 0,น.,วันที่ห้ามย้ายบ้าน
วันม้วยสรม 0,น.,วันห้ามบรรพชาหรืออุปสมบท คือวันขึ้นแรม ๑๔ ค่ำ
วันมหาโชคหลวง 0,น.,ชื่อวันที่ควรแก่การลงทุนค้าขาย การไปค้าขายต่างแดนหรือการซื่อสัตว์มาเลี้ยง
วันมหาโชคหลวง 1,น.,วันที่ควรแก่การลงทุนค้าขาย การไปค้าต่างแดนหรือซื้อสัตว์มาเลี้ยง
วันเมง 0,น.,วาร - การนับวันแบบมอญโบราณ ตั้งแต่วันอาทิตย์ถึงวันเสาร์ ดู วัน ๑ ถึง วัน ๗ คู่ กับการนับวันแบบไท คือ แม่มื้อและลูกมื้อ ประกอบกัน
วันรือ 0,น.,วันมะรืน
วันเรือนห่าง 0,น.,วันที่ห้ามปลูกเรือน เพราะจะทำให้บ้านร้าง เรือนห่าง
วันลักเสีย 0,น.,ชื่อวันที่ห้ามการปลงศพ ดูเพิ่มเติมที่ วันชอมเสีย
วันลูน 0,น.,วันหลัง วันถัดมา
วันลูนรุ่งเช้า 0,น.,เช้าของวันถัดมา
วันโลกาวินาส 0,น.,วันที่จะทำให้เกิดความเจ็บไข้ได้ทุกข์
วันวา 0,น.,วานนี้ เมื่อวานนี้
วันสังกรานต์ล่อง 0,น.,วันมหาสงกรานต์ คือ วันที่พระอาทิตย์โคจรไปสุดราศีมีนจะย่างเข้าสู่ราศีเมษ มักเขียนเป็น สังขารล่อง
วันสีล 0,น.,วันพระ
วันสีลหน้อย 0,น.,วันขึ้นหรือแรมแปดค่ำ
วันสีลหลวง 0,น.,วันอุโบสถศีล วันขึ้น ๑๕ ค่ำ และวันแรม ๑๕ ค่ำ หรือ แรม ๑๔ ค่ำ
วันเสีย 0,น.,วันที่ทำให้เกิดโชคร้ายต่าง ๆ เช่น วันไหม้ วันม้วย
วันหล่มหลวง 0,น.,วันที่ ถือว่าไม่ควรทำกิจการที่เป็นมงคล
วันหัวเข้า 0,น.,ชื่อวันที่เหมาะ แก่การขึ้นบ้านใหม่ วันซื้อสัตว์มาเลี้ยง วันเรียกขวัญ และเย็บถงเป้ง คือถุงเก็บเครื่องรางและรูปหล่อโลหะที่เป็นรูปนักษัตรประจำปีเกิดของตน
วันหัวเรียงหมอน 0,น.,วันที่ถือว่าเป็นมงคลแก่การแต่งงาน
วันหัวออก 0,น.,วันที่เชื่อว่าจะไม่ทำให้ทรัพย์สินเสียหาย หรือลดน้อยลง จึงเหมาะแก่การสร้างรั้วบ้าน
วันไหม้ 0,น.,วันที่จะทำให้เกิดความเจ็บไข้ได้ทุกข์
วันอมริสสโชค 0,น.,วันที่ควรแก่การลงทุนค้าขาย การไปค้าต่างแดนหรือซื้อสัตว์มาเลี้ยง
วันอมริสสโชค 1,น.,วันที่จะทำให้เกิดโชคอย่างยิ่ง ทั้งนี้โดยเฉพาะการลงทุนค้าขายต่าง ๆ (อมฤตโชค)
วันออก 0,น.,ทิศตะวันออก
วันออกช้วย 0,น.,ทิศตะวันออกเฉียงเหนือ เช่น ช้วยเหนือ ช้วยใต้ เป็นต้น
วันอ่างเลือด 0,น.,วันที่ห้ามการปลูกบ้านสร้างเรือน
วัย 0,น.,วัย - เขตอายุ ระยะของอายุ
วัวต้อง 0,น.,วัวตอนด้วยวิธีตัดลูกอัณฑะ
วัสสา 0,น.,ฝน ฤดูฝน ปี
วัสสูปนายิกา 0,น.,วันเข้าพรรษา
วา 0,น.,มาตราวัดความยาวตามประเพณีเท่ากับ ๔ ศอก มีอัตราเท่า กับ ๒ เมตร
วา 1,ก.,วา - กริยาที่กางแขนเหยียดตรงออกทั้งสองข้าง
ว่า 0,ก.,ว่า – พูดให้รู้ ติเตียน สั่งสอน
ว่า 1,ว.,ใช้ประกอบหลังกริยา เช่น อู้ว่า - พูดว่า
วาง 0,ก.,วาง กริยาที่แสดงถึงการกระทำที่ใช้ความรุนแรง หรือเคลื่อนไหวรวดเร็ว เช่น เตะ ตี ทุบ ถอง ฟาด โขก สับ กัน
ว้าง 0,ว.,ว่าง โล่ง เปล่า มักใช้ร่วมกับคำอื่นเป็น เปล่าว้าง - ไม่มี
วางจิตบ่ช่าง 0,ก.,ก่อนตายไม่สามารถกำหนดจิตไปสู่สุคติ
วางเนื้อเชื่อใจ 0,ก.,วางใจ เชื่อถือ
วางวาย 0,ก.,ตาย
วางหนัก 0,ก.,มอบภาระอันหนักให้
วางหนัก 1,ก.,มอบภาระหรือความรับผิดชอบให้
ว่างอกว่างใจ 0,สำนวน.,ปลอดโปร่ง โล่งใจ
ว่าชานั้น 0,ว.,พูดเช่นนั้น กล่าวเช่นนั้น มักใช้ลงท้าย
วาด 0,ก.,เลี้ยว เอน เบน
วาดธนู 0,ก.,เงื้อธนู ยกธนูขึ้น เล็งยิง
วาดว้า 0,ก.,เลี้ยว เอน เบน กลับ กลับคืน
วาดว้าย 0,ก.,เลี้ยว เอน เบน กลับ กลับคืน
วาดว้ายมือเมือง 0,ก.,กลับคืนสู่เมืองของตน
วาดว้ายยอยิง 0,ก.,(ยกธนูขึ้น) เบนเข้าหาเป้าเพื่อจะยิง
วาตะ 0,น.,ลม
วาตีนวามือ 0,ก.,กางแขนกางขา
วาทะ 0,น.,คำพูด ลัทธิ ความเห็น
วาที 0,น.,ผู้พูด ผู้โต้แย้ง คำพูด
วาที 1,น.,นักดนตรี
วาน 0,ก.,วาน - ขอร้องให้ช่วยทำแทนตัว
วาน 1,ว.,เบื่อ หน่าย ระอา
ว่าน 0,น.,ละแวก อาณาเขต แถบ แปลง มักใช้เรียกพีชที่ปลูกไว้ เช่น เข้าตายแดดเปนว่าน ๆ ข้าวยืนแห้งตายเป็นแปลงๆ
วานระ 0,น.,ลิง
วาบ 0,ก.,กริยาที่ระดับนํ้าลดลงจากระดับที่ขึ้นมาท่วม
วาบ 1,ก.,วูบวาบ เปลวไฟ
วาปีก 0,ก.,ร่อน - อาการที่นกกางปีกแผ่ร่อนวนไปมา
ว้าม 0,ว.,ตอบ ยุบเข้า - ไป สอบเข้าไป อย่างแก้มตอบ
ว้ามโหว้ 0,ก.,หมดหวัง
วาย 0,ก.,วาย - ค่อยสิ้นไปตามคราวหรือกำหนดอายุเวลา อย่างมะม่วงวาย โวยวาย - ส่งเสียงเอะอะ เช่น ร้องตายร้องวาย - ส่งเสียงเหมือนจะขาดใจตาย
ว้าย 0,ก.,เหลียว เอี้ยว เบน หัน
วาย ๆ 0,ก.,ส่งเสียงโวยวายเอะอะ เช่น ร้องตายวาย ๆ
วายครัว 0,ก.,ทรัพย์สินเสื่อมสูญ
วายวอด 0,ก.,วายวอด - หมดสิ้นไม่เหลือหลอ
วายวาง 0,ก.,ตาย
ว่ายาก 0,ก.,สอนยาก ดื้อ
วายามะ 0,น.,ความเพียร ความบากบั่น
วาโย 0,น.,ลม
วาระ 0,น.,ครั้ง กำหนด เวลากำหนด วัน
วารี 0,น.,น้ำ
วาลวีชนี 0,น.,พัดหรือแส้ทำด้วยขนสัตว์
วาว 0,น.,ดวง ต่างดาว รอยเปื้อนที่เป็นวง
ว่าว 0,น.,ว่าว
วาว ๆ 0,ว.,แวววาว เป็นประกายวาววาม
ว่าวไฟ 0,น.,เครื่องเล่นทำด้วยกระดาษ เป็นรูปถุงพองลมสูงประมาณ ๑.๓๐ เมตร ลำตัวและปากกว้างประมาณ ๖๐ เชนติเมตร ใช้ไม้ไผ่ทำ เป็นโครงวงกลมที่ปากมีก้อนเชื้อเพลิงทำด้วย ผ้าหรือกระดาษชุบไขผูกอยู่กลางส่วนปากเมื่อ จุดไฟที่ก้อนเชื้อเพลิงให้ไอร้อนพาว่าวไฟลอย ขึ้นไปในอากาศเวลากลางคืน
ว่าวลม 0,น.,โคมกระดาษขนาดใหญ่ ใช้ควันไฟอัดเพื่อดันให้โคมลอยขึ้น นิยมทำมาปล่อยกันในเวลาสายในเทศกาลวันลอยกระทง และเทศน์มหาชาติ
ว่าวอี่หลุ้ม 0,น.,ว่าวปักเป้า
วาสนา 0,น.,บุญบารมี กุศลที่ทำให้ได้รับลาภยศ
วาหนะ 0,น.,พาหนะ - เครื่องนำไป เครื่องขับขี่สัตว์สำหรับขับขี่หรือบรรทุก หรือลากเข็นยานต่าง ๆ ไป
ว่าหย้อ 0,ก.,พูดกระทบกระแทก
ว่าหย้อว่าหา 0,ก.,พูดกระทบกระแทก พูดประชด
ว่าหื้อเพิ่น 0,ก.,กล่าวโจมตีผู้อื่น ว่าผู้อื่น
วาอก 0,น.,มาตราวัดระยะจากปลายมือข้างหนึ่งถึงกลางอกเท่ากับครึ่งวา
ว่าอั้น 0,*ว.,เช่นนั้น
ว่าอั้นคา 0,*ว.,ลงท้ายแสดงการถามหรือสงสัย เช่นนั้นหรือ
ว่าอั้นว่าอี้ 0,ก.,พูดเช่นนั้นเช่นนี้ คือไม่อยู่กับร่องกับรอย นินทา
ว่าอั้นหั้นแล 0,*น.,ลงท้าย เช่นนั้นแหละ มักใช้ลงท้ายข้อความในคัมภีร์เพื่อบอกการจบตอนหรือย่อหน้า
วำ 0,ก.,ขะมำ ถลำตัว ค่อนไปข้างหน้า
ว้ำ 0,ว.,เป็นรอยบุ๋ม ลึกลงไปมาก ดูเพิ่มเติมที่ ว้าม
วำวาย 0,ก.,วอดวาย ตาย (กวินิพนธ์)
ว้ำแว้ม 0,ว.,ตอบ ยุบเข้า - ไป สอบเข้าไป อย่างแก้มตอบ
ว้ำโหว้ 0,ก.,หมดหวัง
ว้ำโหว้ 1,ก.,พลาด ชวด
วิกาลโภชนา 0,น.,การกินอาหารผิดเวลาตามพระวินัย คือตั้งแต่เที่ยงวันแล้วไปจนถึงอรุณขึ้น (ป.)
วิกาละ 0,น.,ยามค่ำคืน ผิดเวลา
วิ่ง 0,ว.,วิ่ง - เคลื่อนที่ อย่างรวดเร็ว ก้าวไปโดยเร็วยิ่งกว่าการเดิน
วิงวอน 0,ก.,วิงวอน - เฝ้าร้องขอ รํ่าขอ ขอด้วยอาการ ออดอ้อน
วิงวอน 1,ว.,น่าสงสาร น่าเห็นใจ ไพเราะ จับใจ ดูเพิ่มเติมที่ วอน
วิ่งหว้าย 0,น.,โลดแล่น ทะยาน ว่ายน้ำ บิน
วิจรณะ 0,ก.,ที่รู้แจ้ง ที่เห็นแจ้ง ฉลาด ชำนาญ
วิจาระ 0,น.,การไตร่ตรอง การพิจารณา การตรวจตรา (ป.)
วิจิกิจฉา 0,น.,ความสงสัย ความลังเล ความไม่แน่ใจ
วิจิตตะ 0,ว.,วิจิตร งามหยดย้อย น่าพิศวง (ป.)
วิจุณณะ 0,ว.,ป่น ละเอียด
วิชชา 0,น.,วิชา ความรู้ที่ได้ด้วยการเล่าเรียนหรือนึกฝน
วิชา 0,น.,วิชา ความรู้ที่ได้ด้วยการเล่าเรียนหรือนึกฝน
วิชานะ 0,น.,ความรู้ ความล่วงรู้
วิชิตะ 0,น.,เขตแดนที่ปราบแล้ว ดินแดน อาณาจักร ปราบให้แพ้ ชนะแล้ว
วิเชยยะ 0,น.,ความชนะ ชัยชนะ
วิญญาณ 0,น.,สิ่งที่ถือกันว่าสิงอยู่ในตน ทำให้เป็นบุคคลขึ้นเมื่อร่างกายเปื่อยเน่าแล้วก็ยังคงอยู่ต่อไป (ยืม - วิญญาณ ; ล้านนาใช้ใจเจต)
วิญญู 0,น.,ผู้รู้แจ้ง นักปราชญ์ (ป.)
วิด 0,น.,ส้วม เวจ เวจกุฏี
วิด 1,ก.,กระโดด กระโจน - ใช้กำลังเท้าทั้งคู่ถีบพื้นให้ตัวลอยสูงขึ้น
วิดขี้ 0,น.,ส้วม ถาน ส้วมพระ
วิดเชือก 0,ก.,กระโดดเชือก
วิดว้อง 0,น.,เรียกลักษณะของการเกล้าผมที่เหน็บปลายผมให้เป็นวงเล็ก ๆ ว่า เกล้าผมวิดว้อง
วิดวิ่ง 0,ก.,กระโดดโลดเต้น
วิดไส่ 0,ก.,กระโดดเขาใส่
วิถี 0,น.,สาย ทาง แนว ถนน มักใช้ประกอบคำอื่น เช่น บาทวิถี
วิทู 0,น.,ผู้รอบรู้ ผู้มีปัญญา ผู้ชำนาญ
วิทู 1,น.,เรียกขนมที่ทำด้วยข้าวเคล้าน้ำอ้อยว่า เข้าวิทู
วิทูร 0,น.,แก้วไพฑูรย์
วิทูระ 0,ว.,ฉลาด มีปัญญา ชำนาญ
วิทูระ 1,น.,ไกล ห่าง พ้นออกไป
วิเทสะ 0,น.,ต่างประเทศ
วิเทหรัฏฐะ 0,น.,ชื่อแคว้นหนึ่งในอินเดียสมัยโบราณ ในตำนานหมายถึงแคว้นยูนานของจีน
วิธี 0,น.,ทำนองหรือหนทางที่จะทำ แบบเยี่ยงอย่าง ธรรมเนียม
วิน 0,ก.,หมุน เวียน วน มีอาการมืดหน้า เวียนศีรษะ
วิน 1,ก.,คลั่ง ขาด สติ ฟั่นเฟือน
วินัย 0,น.,การอยู่ในระเบียบแบบแผนและข้อบังคับ ข้อปฏิบัติสิกขาบทของสงฆ์
วินัย 1,น.,ชื่อปิฎกหนึ่งในพระไตรปิฎก ซึ่งการเขียนแบบขนบนิยม มักเขียนเป็น วิไน วิไนย วิไนยยะ
วินาสะ 0,น.,ความฉิบหาย
วินิจฉนะ 0,น.,ความตัดสิน ความตัดสินออกไปโดยวิเศษ
วิบัติ 0,น.,ความพินาศ
วิบาก 0,น.,ผลแห่งกรรมที่ทำไว้แต่ปางก่อน ลำบากเป็นทุกข์ทรมาน ลุกนั่งไม่สะดวก
วิปปโยคะ 0,น.,ความพลัดพราก ความกระจัดกระจาย การจากกัน
