คำ,POS,ความหมาย
ฝา 3,ลัก.,เรียกสิ่งของที่ทำหน้าที่ปิดกั้นดังกล่าว
ฝ่า 0,น.,พื้นของมือและเท้า ปรกติใช้ อ้ง เช่น อ้งตีน อ้งมือ คือ อุ้งมือ อุ้งเท้า
ฝ้า 0,น.,เมฆ ก้อนเมฆ
ฝ้า 1,น.,เรียกเพดานว่า ฝ้าเพดานหรือเหิง
ฝ้า 2,น.,อนุภาคเล็กๆ ที่รวมตัวกันมีลักษณะเป็นแผ่นบางๆ ลอยอยู่บนผิวน้ำ หรือติดอยู่ที่แผล เป็นต้น
ฝ้า 3,ว.,มีลักษณะขุ่นมัวไม่ผ่องใส เป็นรอย จุดหรือรอยผื่นสีคล้ำๆ
ฝาก 0,ก.,ฝาก - มอบไว้ เป็นต้นว่า เพื่อให้ช่วยดูแลหรือคุ้มครอง ให้นำไปหรือให้ทำแทนตัว เช่น ของฝาก
ฝาฅวบ 0,น.,ฝาครอบ ฝาที่ปิดกั้นสิ่งของในลักษณะครอบหรือคร่อมไว้
ฝาง 0,น.,ชื่ออำเภอหนึ่งซึ่งอยู่ทางทิศเหนือของจังหวัดเชียงใหม่
ฝาง 1,น.,ไม้ฝาง ต้นมีหนาม ดอกสีเหลือง เนื้อไม้สีแดงใช้ย้อมผ้า และทำยาได้
ฝาเจิบ 0,น.,ฝาที่ใช้ปิดหม้อข้าวหรือหม้อแกงที่เป็นทรงคุ่ม และปิดครอบพอดีกับปากภาชนะนั้นๆ
ฝาด 0,ว.,ฝาด - รสชนิดหนึ่งอย่างรสของหมากดิบ ทำให้ฝืดคอกลืนไม่ลง สีคล้ำ เช่น ที่ใช้ย้อมผ้าของพระภิกษุ
ฝาตีนตำ 0,น.,ฝาไม้ไผ่ติดตั้งอย่างหยาบเพื่อสะดวกในการรื้อถอน
ฝาตึด 0,น.,ฝาปิดภาชนะ โดยเฉพาะชนิดที่มักเป็นแผ่นแบนมีที่จับถือ เมื่อปิดแล้วมักจะสวมสอดลงในปากของภาชนะนั้นๆ
ฝาถึม 0,น.,ฝาบ้านที่ทำด้วยไม้ไผ่สานประกบกันโดยมีใบตองหรือกระดาษกรุอยู่
ฝาแป้น 0,น.,ฝาบ้านที่ทำด้วยไม้กระดาน
ฝาแป้้นหลั่ง 0,น.,กระดานที่ตีในแนวตั้งตรง
ฝาย 0,น.,ที่กั้นแม่น้ำหรือลำน้ำใหญ่เพื่อทดน้ำเข้าสู่เหมืองหรือคลองส่งน้ำ
ฝ่าย 0,น.,ฝ่าย ข้าง ด้าน
ฝ่าย 1,น.,ข้าง พวก ส่วน ด้าน
ฝ้าย 0,น.,ฝ้าย ด้ายเย็บผ้า
ฝ้าย 1,น.,ฝ้าย ปุยฝ้าย เส้นด้ายที่ใช้สำหรับทอหรือการอื่น
ฝ้ายกอก 0,น.,สำลี
ฝ้ายข่อน 0,น.,ฝ้ายที่ปุยเป็นสีน้ำตาลอ่อนโดยธรรมชาติ
ฝายฅอกหมู 0,น.,รอกั้นน้ำ
ฝ้ายจูง 0,น.,ด้ายดิบจำนวน ๙ ห่วงสำหรับให้พระสงฆ์จูงศพเวลานำไปสู่ป่าช้า
ฝ้ายดอก 0,น.,ฝ้ายเทศ
ฝ้ายต่อง 0,น.,ด้ายดิบที่จัดเป็นวงไว้จะนำไปเตรียมเพื่อการทอ
ฝ้ายตุ่น 0,น.,ฝ้ายที่ปุยเป็นสีน้ำตาลอ่อนโดยธรรมชาติ
ฝ่ายน้ำ 0,น.,ฝั่งน้ำด้านตรงข้าม
ฝ้ายปีด 0,น.,ด้ายที่ทำเป็นไจหรือเป็นเข็ดแล้ว
ฝ้ายมงคล 0,น.,สายสิญขน์
ฝายมอบ 0,น.,ทำนบที่ทำด้วยลำไม้ขนาดใหญ่ ทำนบที่กั้นน้ำ เพื่อใช้กับครกกระเดื่องพลังน้ำ
ฝ้ายยวง 0,น.,สำลี
ฝ้ายยวง 1,น.,ปุยฝ้าย สำลี
ฝ้ายล้วง 0,น.,ด้ายที่ ล้วง หรือผ่านการทบแล้วเพื่อทำเป็นด้ายสายสิญจน์หรือด้ายผูกข้อมือ
ฝ้ายละหัน 0,น.,ด้ายดิบอย่างที่ทำมาจากโรงงาน
ฝายหลุ 0,น.,ฝายที่ทะลุ เขื่อนกั้นน้ำที่เสียหาย
ฝ้ายไหมมือ 0,น.,ด้ายมงคลที่ใช้ในการผูกมือทำขวัญ ดูเพิ่มเติมที่ ฝ้ายล้วง
ฝ้ายไหมมือ 1,น.,ด้ายสำหรับผูกมืออย่างที่ใช้ในการเรียกขวัญ
ฝ้ายไหมหยิบ 0,น.,ฝ้าย ด้ายเย็บผ้า
ฝ้ายไหมหยิบ 1,น.,ด้ายสำหรับเย็บผ้า
ฝาลับนาง 0,น.,ฝาส่วนที่ยื่นออกมาเพื่อบังตา
ฝาลายอำ 0,น.,ฝาไม้เฮี้ยทุบแล้วสานขัดลาย
ฝาหอย 0,น.,เปลือกของหอย (ชม.)
ฝาหอย 1,น.,เรียกกล้วยไม้ชนิดหนึ่ง เอื้องฝาหอย
ฝาหับ 0,น.,ฝาปิด อย่างปิดหม้อ ปิดโอ่ง
ฝาเหลา 0,น.,ฝาที่สานด้ยไม้ไผ่เหลากลมเพื่อใช้ระบายอากาศ
ฝาไหล 0,น.,ฝาไหล - แผ่นไม้กระดานวางตามแนวยืนแต่ละแผ่น เว้นช่องว่างเท่ากับความกว้างของไม้แผ่นหนึ่งตลอดทั้งแผง ฝาชนิดนี้ประกอบด้วยแผงดังกล่าวซ้อนกันในราง ซึ่งสามารถเลื่อนปิดเปิดได้
ฝาอึด 0,น.,ฝาปิดภาชนะ โดยเฉพาะชนิดที่มักเป็นแผ่นแบนมีที่จับถือ เมื่อปิดแล้วมักจะสวมสอดลงในปากของภาชนะนั้นๆ
ฝาเอิบ 0,น.,เรียกฝาภาชนะขนาดใหญ่ทรงคุ่ม อย่างฝาไม้ปิดไหนึ่งข้าวหรือฝาดินเผาปิดหม้อแกงว่า ฝาเจิบ
ฝาเอิบ 1,น.,ฝาที่ใช้ปิดหม้อข้าวหรือหม้อแกงที่เป็นทรงคุ่ม และปิดครอบพอดีกับปากภาชนะนั้นๆ
ฝิ่น 0,น.,ฝิ่น - ยางซึ่งกรีดจากผลนำมาเคี่ยวให้เหนียวเป็นยาเสพติด ใช้ทำยาได้
ฝี 0,น.,ฝี - โรคจำพวกหนึ่ง เป็นต่อมบวมขึ้นกลัดหนองข้างใน เรียกชื่อต่างกันหลายชนิด
ฝีก 0,ก.,หลบ เลี่ยง ซ่อน เร้น หลีก
ฝีดอกบุก 0,น.,ฝีคัณฑมาลา - ชื่อฝีชนิดหนึ่งขึ้นเป็นตามแถวคอ
ฝีในท้อง 0,น.,วัณโรค
ฝีมะม่วง 0,น.,ชื่อฝีที่โคนขาหนีบ เกิดจากต่อน้ำเหลืองได้รับเชื้อ
ฝีละอาก 0,น.,คุดทะราด - โรคแผลเรื้อรังทำให้แผลเปิดกว้างออก มีกลิ่นเหม็นและทำให้เกิดแผลแบบเดียวกันเพิ่มขึ้นอีก
ฝีสบาย 0,น.,โรคมะเร็ง
ฝีหละอาก 0,น.,บาดทะยัก
ฝีหึมไห 0,น.,ฝีฝักบัว - มักขึ้นตามหลังหรือต้นคอ
ฝืด 0,ว.,ฝืด เคลื่อนไหวไม่สะดวก ไม่คล่อง
ฝุ่น 0,น.,ฝุ่น - ดินแห้งหรือสิ่งอื่นที่ละเอียดเป็นผง
ฝุ่นเมือง 0,น.,พลเมือง ราษฎร
ฝูง 0,น.,ฝูง หมู่ พวก กลุ่ม
เฝ่า 0,น.,ดินปืน ดินดำ บางแห่งแปลว่า ขี้เถ้า
เฝ้า 0,ก.,เฝ้าเอาใจใส่หรือมุ่งแต่ทำสิ่งใดสิ่งหนึ่ง
เฝ้ามื้อ 0,ก.,อยู่เวร อยู่ยามรักษาการณ์
เฝิก็ 0,ก.,ฝึก - หัด ซ้อม
เฝิก็็ปาก 0,ก.,หัดพูด
เฝียด 0,ก.,เก็บรวบรวม จัดให้เข้าที่
เฝียด 1,ก.,เก็บ จัดให้เข้าที่
เฝือ 0,ก.,สาง เผือ ก็ว่า.
เฝือ 1,ก.,ใช้วัวหรือควายเทียมคราดแล้วชักไปเพื่อให้ดินที่ไถแล้วนั้น ซุย เผือ ก็ว่า.
เฝือ 2,น.,คราด - เครื่องมือที่ใช้ัวัวหรือควายชักเพื่อให้ดินที่ไถแล้วนั้นซุย เผือ ก็ว่า.
เฝือ 3,ว.,เฝือ - รก พัลวัน เรื้อ เคลือบคลุม คลุมเครือ มีมากเกินต้องการ
เฝื้อ 0,ก.,มักใช้กับคำ ฝั้น ในภาษากวีเป็น เฝื้อฝั้น หรือ ฝั้นเฝื้อ หมายถึง การที่อยู่เป็นคู่ครองหรือใกล้ชิดกันในเชิงชู้สาว
เฝื่อน 0,น.,เฝื่อน - รสที่จางฝาดและขื่นอย่างรสดีเกลือ
แฝ 0,ก.,เคลียคลอ คลอลู่ ขนาน กำกับมิให้ล้ม
แฝ 1,ก.,เทียบ เคียง ขนาน คลอเคลีย
แฝก 0,น.,แฝก - ใบใช้มุงหลังคา รากใช้ทำยาได้
แฝง 0,ก.,แฝง - หลบ แอบ ซ่อน เร้น โดยอาศัยสิ่งกำบัง
แฝงแอบอ้อม 0,ก.,อยู่ใกล้ชิด เป็นคู่ครอง
แฝด 0,น.,แฝด เป็นคู่ มีจำนวนมากกว่าปรกติที่เคยมีเพียงหนึ่ง (ใช้เรียกคนที่เกิดจากท้องเดียวกัน ในระยะเวลาเดียวกันหรือใกล้เคียงกัน แม้เกินกว่าคู่ก็เรียกว่าแฝดโดยอนุโลม)
ใฝ่เอื้อ 0,ก.,เอาใจใส่ ต้องการอยากได้
ไฝ 0,น.,ไฝ - เม็ดสีดำหรือแดงขึ้นอยู่ตามตัว
ไฝ่ 0,ก.,ใฝ่ - มุ่ง หวัง ใคร่ ผูกพัน
ไฝ่ฝั้น 0,ก.,หวังจะได้มาเป็นคู่ครอง
ไฝ่เฝ้า 0,ก.,มุ่งหวัง ผูกพัน รอคอย ในเชิงชู้สาว
ไฝ่มัก 0,ก.,ต้องการ - ความต้องกร ชอบ - ความชอบ มักหมายถึงความชอบใจพอใจเป็นพิเศษ
ไฝ่มัก 1,น.,ต้องการ - ความต้องกร ชอบ - ความชอบ มักหมายถึงความชอบใจพอใจเป็นพิเศษ
ไฝ่อ้าง 0,ก.,ปรารถนา ต้องการ มักเล็งเอาด้าน เจตนารมณ์
ไฝ่เอื้อ 0,ก.,รัก ชอบ ปรารถนา มักเล็งไปในทางชู้สาว
